Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m,P009.df,P009.f,P009.ip_a,P009.ip_m,P009.vp_a,P009.vp_m
725.733,-0.01,60.028,101.3283,0.849459810053229,105.0816,1.074714,5.877472e-39,60.028,-66.95499,8.74970424295555,105.181,1.02083565217391,-0.01,60.028,125.8125,2.79492465165892,107.468,1.0745052,-0.01,60.028,78.72861,1.75008492057728,104.8643,1.0741654,-0.01,60.029,-37.02597,1.64889665910475,120.2883,1.04815275362319,5.877472e-39,60.028,-63.30092,8.54639507993264,104.4506,1.0555312,5.877472e-39,60.028,127.9333,2.96974499103742,120.0972,1.04856695652174,-0.01,60.028,143.8831,0.813345338279852,103.358,1.0653154,-0.01,60.028,101.7861,3.64003640796737,104.5781,1.061965
725.767,5.877472e-39,60.028,101.565,0.842432273709139,105.4161,1.0747026,0.01,60.028,-66.61707,8.75127781111423,105.5123,1.02078913043478,5.877472e-39,60.028,126.0508,2.79055122336981,107.7955,1.0744998,5.877472e-39,60.028,79.24113,1.75117524656065,105.1963,1.0742146,0.01,60.029,-36.56503,1.65245630930268,120.6373,1.0486547826087,5.877472e-39,60.028,-62.9541,8.54356923904009,104.7813,1.0555718,5.877472e-39,60.029,128.4999,2.97449557338988,120.448,1.04910782608696,5.877472e-39,60.028,144.574,0.809633813206853,103.6948,1.0653336,5.877472e-39,60.028,102.0354,3.63486710233218,104.9104,1.062001
725.8,5.877472e-39,60.028,101.9239,0.840693727711042,105.747,1.0747448,-0.01,60.028,-66.26451,8.75033765393588,105.8436,1.02077608695652,5.877472e-39,60.027,126.5036,2.79297869257662,108.1267,1.0745156,5.877472e-39,60.028,79.49715,1.75177367011466,105.5265,1.0741662,0.01,60.029,-36.22261,1.64878192805925,121.0079,1.04849971014493,5.877472e-39,60.028,-62.63187,8.54122490827204,105.1101,1.0555144,0.01,60.03,128.7469,2.97222007432093,120.8152,1.04896376811594,5.877472e-39,60.028,144.9218,0.807822521074838,104.0261,1.065275,5.877472e-39,60.028,102.4218,3.63866115962616,105.2417,1.0620064
725.833,5.877472e-39,60.027,102.1681,0.833703170651694,106.0726,1.0747056,-0.02,60.027,-65.94687,8.74771636824371,106.1665,1.02076347826087,-0.01,60.027,126.7431,2.78874642642832,108.4491,1.0744598,5.877472e-39,60.028,79.77435,1.74458479323785,105.8531,1.0741704,5.877472e-39,60.03,-35.77234,1.64998720159446,121.3595,1.0488947826087,-0.01,60.027,-62.28465,8.53900268708593,105.4388,1.0554916,5.877472e-39,60.03,129.2595,2.97022243950279,121.1699,1.04930405797101,-0.01,60.028,145.7365,0.80095537263553,104.3548,1.0653366,-0.01,60.027,102.6981,3.63896600056829,105.5684,1.0619974
725.867,-0.01,60.027,102.4165,0.826728028844533,106.3954,1.0747844,5.877472e-39,60.027,-65.61076,8.74765661249085,106.4931,1.02076739130435,-0.01,60.027,127.0967,2.78524248764461,108.773,1.074573,-0.01,60.027,80.14789,1.74951247778538,106.1761,1.074226,5.877472e-39,60.03,-35.42769,1.64644966102508,121.7416,1.04863391304348,5.877472e-39,60.027,-61.96124,8.5409183352791,105.764,1.0555208,0.01,60.031,129.3978,2.96751908924335,121.5485,1.04905275362319,5.877472e-39,60.027,146.2077,0.795922985616679,104.6824,1.065367,-0.01,60.027,102.9999,3.64466271567439,105.8943,1.0619562
725.9,0.01,60.027,102.2996,0.821438951896001,106.7245,1.0747984,5.877472e-39,60.027,-65.30951,8.74582410273644,106.8198,1.02080434782609,0.02,60.027,127.3232,2.7866359225193,109.0991,1.0745722,0.01,60.027,80.40379,1.75023387694674,106.5054,1.0742164,5.877472e-39,60.03,-35.15425,1.64828535775298,122.072,1.0486884057971,5.877472e-39,60.027,-61.66425,8.53581657962541,106.0927,1.0555672,5.877472e-39,60.03,129.7144,2.97502142401506,121.8839,1.04911507246377,0.01,60.027,146.5651,0.79425276902294,105.0127,1.065348,0.01,60.027,103.3593,3.64355073905593,106.221,1.0620164
725.933,5.877472e-39,60.027,103.0402,0.818132466904352,107.0528,1.0747808,0.01,60.027,-64.97482,8.74379240713916,107.1492,1.02079173913043,5.877472e-39,60.027,127.6777,2.78330692086715,109.4251,1.0746062,5.877472e-39,60.027,80.80022,1.74747818411189,106.8347,1.0742424,5.877472e-39,60.029,-34.80051,1.64739917993805,122.4258,1.0487084057971,0.01,60.027,-61.31662,8.53446904409712,106.4205,1.0555814,0.01,60.03,130.1178,2.97280329046886,122.2393,1.04917507246377,5.877472e-39,60.028,147.2842,0.79100569337399,105.3465,1.0653464,5.877472e-39,60.027,103.7433,3.64791031093858,106.5504,1.0620278
725.967,-0.01,60.027,103.3008,0.811213356940816,107.3811,1.0747984,-0.01,60.027,-64.67468,8.73992421807062,107.472,1.02091043478261,-0.01,60.027,128.0171,2.78558023755209,109.7468,1.0746194,-0.01,60.027,81.05613,1.74828878388984,107.1603,1.074319,-0.01,60.03,-34.4464,1.64657634322115,122.7829,1.04858289855072,5.877472e-39,60.027,-60.99376,8.53349909564488,106.752,1.0556142,-0.01,60.03,130.4289,2.97243937793393,122.5945,1.04896695652174,-0.01,60.028,147.7711,0.786153439639127,105.6767,1.0653984,5.877472e-39,60.027,103.9349,3.65015158468357,106.8799,1.0620744
726,0.01,60.027,103.6769,0.809635978270363,107.7093,1.0748512,5.877472e-39,60.027,-64.34218,8.73336702012332,107.8015,1.0209647826087,0.02,60.027,128.3892,2.77696934696226,110.0764,1.0747106,0.01,60.027,81.45399,1.74566992306879,107.4923,1.0743332,0.01,60.03,-34.01574,1.64054220729723,123.1435,1.04877536231884,5.877472e-39,60.027,-60.67082,8.53280021314403,107.0797,1.0556978,0.01,60.03,130.9406,2.96315034615167,122.9567,1.04919913043478,5.877472e-39,60.028,148.0245,0.779613475597368,106.0096,1.0654022,5.877472e-39,60.027,104.294,3.64941373103955,107.2121,1.0620738
726.033,5.877472e-39,60.028,103.5658,0.804311221075194,108.0403,1.0748574,0.01,60.028,-64.02356,8.73237507462583,108.1339,1.02097086956522,5.877472e-39,60.027,128.7288,2.77944704564249,110.4047,1.0747014,5.877472e-39,60.028,81.70983,1.74656972346332,107.8199,1.0743306,5.877472e-39,60.03,-33.6655,1.6373106161825,123.5158,1.04867014492754,5.877472e-39,60.028,-60.34799,8.52867273606959,107.4131,1.0556512,5.877472e-39,60.03,131.2051,2.95576632777062,123.3272,1.04901014492754,5.877472e-39,60.028,148.5231,0.774848950235907,106.3425,1.0654418,5.877472e-39,60.028,104.6301,3.64346673459176,107.5406,1.0621234
726.067,5.877472e-39,60.027,103.9458,0.80275869733383,108.3677,1.0749136,-0.01,60.027,-63.68816,8.73148670576662,108.4617,1.02095826086957,-0.01,60.027,129.0858,2.77654239643819,110.7293,1.0747386,-0.01,60.027,81.85301,1.74313593273732,108.1475,1.074363,5.877472e-39,60.03,-33.21448,1.63909313029035,123.8561,1.04866666666667,-0.01,60.027,-60.02486,8.52851685149691,107.7392,1.0556698,5.877472e-39,60.03,131.6432,2.95893995580508,123.669,1.04904782608696,5.877472e-39,60.028,148.763,0.776622483660317,106.6745,1.0654504,-0.01,60.027,104.9283,3.64980604054746,107.872,1.0621262
726.1,0.01,60.028,104.2192,0.795899256520615,108.698,1.0749238,5.877472e-39,60.027,-63.38813,8.72610470429227,108.7857,1.02099217391304,0.01,60.027,129.4247,2.7792201469867,111.0576,1.0747994,0.01,60.027,82.36475,1.74507842771801,108.4787,1.074417,5.877472e-39,60.029,-32.8624,1.63600256275237,124.2049,1.04854811594203,5.877472e-39,60.027,-59.70172,8.52863116685021,108.0689,1.0557082,5.877472e-39,60.03,131.9712,2.9614341609295,124.016,1.04900057971014,5.877472e-39,60.028,149.268,0.771945859877341,107.0057,1.0654274,5.877472e-39,60.027,105.2875,3.64946396051297,108.1997,1.0621786
726.133,5.877472e-39,60.028,104.2192,0.795899256520615,109.0326,1.075024,5.877472e-39,60.027,-63.05423,8.72068684936619,109.1142,1.02111304347826,0.01,60.028,129.6695,2.77558803644322,111.3925,1.0748068,5.877472e-39,60.028,82.50934,1.74169573249082,108.8127,1.0744256,5.877472e-39,60.029,-32.41951,1.63286359305458,124.5739,1.04859884057971,5.877472e-39,60.028,-59.3786,8.5290174141803,108.4023,1.0557678,5.877472e-39,60.03,132.4122,2.94876414865035,124.3848,1.04902898550725,5.877472e-39,60.028,150.0184,0.76917431877761,107.3376,1.0655074,5.877472e-39,60.028,105.6467,3.6492656406955,108.5346,1.0622382
726.167,5.877472e-39,60.028,104.4975,0.789058435253581,109.3614,1.0749704,0.01,60.027,-62.75264,8.71836035872146,109.4481,1.02103956521739,5.877472e-39,60.028,130.1408,2.77393912407442,111.7233,1.0747924,5.877472e-39,60.028,83.02069,1.74381662870469,109.1424,1.074416,0.01,60.029,-32.15431,1.63000726806782,124.9282,1.0482852173913,5.877472e-39,60.028,-59.0551,8.5259750669368,108.7348,1.0557954,0.01,60.03,132.7111,2.94660935620218,124.7389,1.04869391304348,5.877472e-39,60.028,150.3956,0.767838387989732,107.6679,1.0654882,5.877472e-39,60.028,106.006,3.64921108109506,108.8645,1.0622122
726.2,5.877472e-39,60.027,104.8865,0.787593120270378,109.6909,1.0750198,5.877472e-39,60.028,-62.41667,8.71860734916662,109.7758,1.02116043478261,-0.01,60.027,130.2536,2.77492206290771,112.0503,1.0748236,-0.01,60.027,83.42224,1.74161605815368,109.4721,1.074442,-0.02,60.029,-31.79271,1.63220747488816,125.2775,1.04813188405797,-0.01,60.028,-58.75679,8.52682290580711,109.063,1.0558038,-0.02,60.03,133.0725,2.94623229740163,125.088,1.04851971014493,5.877472e-39,60.028,150.774,0.766535712577359,108.0019,1.0654904,5.877472e-39,60.027,106.2807,3.65061144417298,109.1943,1.0622214
726.233,0.01,60.028,105.6689,0.784772215722631,110.0233,1.0750254,0.01,60.028,-62.09811,8.71669516507507,110.1103,1.02122304347826,0.02,60.028,130.6126,2.77247813921823,112.3852,1.0749396,0.01,60.028,83.6775,1.74278259437257,109.806,1.0745592,0.01,60.029,-31.43658,1.62936728395467,125.6265,1.0481715942029,0.01,60.028,-58.38402,8.52820768042776,109.3992,1.0558894,0.01,60.029,133.4674,2.94279753672717,125.4369,1.04853826086957,0.02,60.028,151.1538,0.765266552348113,108.3402,1.0655822,0.01,60.028,106.6398,3.65080976399045,109.5284,1.062321
726.267,0.01,60.028,105.5679,0.779396103221018,110.3594,1.0750552,5.877472e-39,60.028,-61.78048,8.70995073243548,110.4404,1.02126434782609,5.877472e-39,60.028,130.9287,2.78104226443626,112.7227,1.074947,5.877472e-39,60.028,84.08007,1.74072231993697,110.1422,1.0745654,5.877472e-39,60.029,-30.89797,1.62905535892474,125.9771,1.04831333333333,5.877472e-39,60.028,-58.08506,8.52587720606617,109.7303,1.0558878,5.877472e-39,60.029,133.9386,2.94370104371043,125.7855,1.04874985507246,5.877472e-39,60.028,151.6805,0.760880133677945,108.6733,1.0655894,5.877472e-39,60.028,107.0184,3.65655930664617,109.8649,1.0623088
726.3,5.877472e-39,60.028,105.5679,0.779396103221018,110.6954,1.0751222,5.877472e-39,60.028,-61.46106,8.71112991262527,110.778,1.02131739130435,-0.01,60.028,131.3099,2.77336148513009,113.0565,1.075,5.877472e-39,60.028,84.335,1.74197805677246,110.4742,1.0745518,5.877472e-39,60.029,-30.63058,1.62384764506289,126.3292,1.04787826086957,5.877472e-39,60.028,-57.76108,8.52392258672983,110.0651,1.0559096,5.877472e-39,60.029,134.1504,2.93528265324736,126.1423,1.0483284057971,5.877472e-39,60.028,151.8274,0.757733949988536,109.0101,1.0656196,5.877472e-39,60.028,107.3578,3.65163681825106,110.1976,1.062345
726.333,5.877472e-39,60.028,105.9638,0.778031420389734,111.0344,1.075147,0.01,60.028,-61.12462,8.71508574346467,111.1189,1.02132652173913,0.01,60.028,131.6468,2.77667489832497,113.3935,1.075013,5.877472e-39,60.028,84.73849,1.74005894447767,110.814,1.0746202,-0.01,60.029,-30.27026,1.62376697479653,126.6717,1.04793594202899,0.01,60.028,-57.43585,8.51854456897233,110.4035,1.055956,-0.01,60.029,134.5828,2.92909076213589,126.4798,1.04832985507246,5.877472e-39,60.028,152.0645,0.759691687016331,109.3462,1.0656186,5.877472e-39,60.028,107.613,3.6480289564189,110.534,1.0624058
726.367,5.877472e-39,60.028,106.4568,0.782098622096068,111.3687,1.0750838,-0.01,60.028,-60.7892,8.71167966555159,111.4514,1.0213247826087,5.877472e-39,60.028,132.0067,2.77465532708335,113.73,1.0749946,5.877472e-39,60.028,84.99302,1.74140388192975,111.1526,1.0745904,5.877472e-39,60.029,-29.90991,1.62375084074326,127.0107,1.04805797101449,5.877472e-39,60.028,-57.06305,8.52120759708897,110.7413,1.0559712,5.877472e-39,60.028,134.9463,2.9293208217844,126.8202,1.04849449275362,5.877472e-39,60.028,152.4498,0.758537448358168,109.6822,1.0656544,5.877472e-39,60.028,107.9903,3.65418726306521,110.8734,1.062424
726.4,-0.01,60.028,106.3609,0.776703976650813,111.7035,1.0751252,5.877472e-39,60.028,-60.47018,8.7111458474927,111.7884,1.02141565217391,-0.02,60.028,132.255,2.77156188434103,114.063,1.0750202,-0.01,60.028,85.50087,1.74419594783155,111.484,1.0746182,-0.01,60.029,-29.54886,1.62124647714085,127.3529,1.04781884057971,-0.01,60.028,-56.76358,8.51990422885627,111.0749,1.0559656,-0.01,60.028,135.2971,2.92719949255783,127.1636,1.04829826086957,5.877472e-39,60.028,152.9885,0.754311504195321,110.0169,1.065591,5.877472e-39,60.028,108.3488,3.65506801090086,111.2086,1.0624218
726.433,0.01,60.028,106.8528,0.78081759731879,112.0415,1.0751254,5.877472e-39,60.028,-60.13429,8.71342851725199,112.1281,1.02139565217391,0.02,60.028,132.6776,2.78177318987705,114.4028,1.0750002,0.01,60.028,85.90502,1.74252625085305,111.8257,1.0745844,5.877472e-39,60.029,-29.18799,1.62135881795623,127.6789,1.04744028985507,5.877472e-39,60.028,-56.41436,8.5192928149212,111.4157,1.055975,5.877472e-39,60.029,135.5515,2.92645792366483,127.488,1.04783652173913,0.01,60.028,153.2236,0.756332461077592,110.356,1.0656204,5.877472e-39,60.028,108.6219,3.6571828449369,111.5474,1.062446
726.467,0.01,60.028,107.3394,0.784988115855794,112.383,1.075154,0.01,60.028,-59.78189,8.71857547943176,112.4715,1.02140217391304,0.01,60.028,133.0633,2.77466138926117,114.743,1.0750868,0.01,60.028,86.05642,1.73942154978049,112.1643,1.0746666,-0.01,60.028,-28.64253,1.61654310183315,128.0095,1.04728782608696,0.01,60.028,-56.08821,8.51505275454427,111.7566,1.056022,-0.01,60.029,136.0853,2.91957704872287,127.8198,1.04772753623188,5.877472e-39,60.028,153.4575,0.758366061930759,110.6986,1.065676,0.01,60.028,108.9465,3.64742100658544,111.8857,1.062439
726.5,5.877472e-39,60.028,107.4276,0.790404065525981,112.7241,1.0751524,5.877472e-39,60.028,-59.4462,8.7163645165759,112.8107,1.02138652173913,5.877472e-39,60.028,133.3978,2.77847190103783,115.0858,1.0749992,5.877472e-39,60.028,86.563,1.74250027009094,112.5055,1.0746406,5.877472e-39,60.028,-28.28345,1.61936954894348,128.3428,1.04766956521739,5.877472e-39,60.028,-55.74063,8.5187437548152,112.097,1.056038,5.877472e-39,60.028,136.5101,2.92218060687503,128.1566,1.04806347826087,5.877472e-39,60.028,153.6901,0.76041213354974,111.0364,1.065644,0.01,60.028,109.3054,3.64868367162416,112.2276,1.0624598
726.533,-0.01,60.028,107.8208,0.789214579633884,113.0615,1.075197,-0.01,60.028,-59.12712,8.71441647903263,113.146,1.02141434782609,-0.01,60.028,133.7858,2.77159565933178,115.4217,1.0750296,-0.01,60.028,86.81562,1.74409029273229,112.8431,1.0746612,5.877472e-39,60.029,-28.01574,1.62216850840749,128.6839,1.0475115942029,-0.02,60.028,-55.43898,8.51477995654208,112.4331,1.0560318,5.877472e-39,60.028,136.728,2.92478476258471,128.4905,1.04793594202899,-0.01,60.028,153.8453,0.757336357725659,111.3706,1.0656596,-0.02,60.028,109.5625,3.64563006605041,112.5617,1.0624676
726.567,5.877472e-39,60.028,108.2971,0.793496209230194,113.4057,1.0751948,0.01,60.028,-58.77471,8.71539647337955,113.4851,1.02146913043478,5.877472e-39,60.028,134.0085,2.77426128552463,115.7685,1.075082,5.877472e-39,60.028,87.22092,1.74270292003543,113.1879,1.0747026,-0.01,60.028,-27.74542,1.62245175067605,129.0025,1.0474747826087,5.877472e-39,60.028,-55.06476,8.51568668513984,112.7729,1.0560536,-0.01,60.028,137.0054,2.92934293141296,128.8139,1.04791855072464,5.877472e-39,60.028,154.0772,0.759403300556871,111.712,1.0656914,5.877472e-39,60.028,110.0223,3.65163681825106,112.9031,1.0624946
726.6,0.01,60.029,108.7682,0.797832052016781,113.7495,1.0751626,0.02,60.029,-58.43915,8.71663939303906,113.8349,1.02140086956522,0.01,60.029,134.37,2.77296138139355,116.1148,1.0750358,0.02,60.029,87.82134,1.75078813320516,113.5319,1.074646,5.877472e-39,60.028,-27.38926,1.62543595297394,129.3513,1.04755826086957,0.02,60.029,-54.73564,8.50890657225361,113.1159,1.0560356,5.877472e-39,60.028,137.3306,2.93340871283763,129.1611,1.04791652173913,0.01,60.029,154.1515,0.764541775687686,112.0566,1.0656834,0.02,60.029,110.3657,3.64785575133814,113.2478,1.0624826
726.633,5.877472e-39,60.029,109.2342,0.802221241968241,114.0934,1.0751692,5.877472e-39,60.029,-58.08749,8.72081432830563,114.1774,1.02145304347826,-0.01,60.029,134.7028,2.77714081999221,116.4576,1.0751022,5.877472e-39,60.029,88.07156,1.75254703080024,113.8763,1.0746966,0.02,60.028,-27.21386,1.62822654663255,129.7,1.04709130434783,0.01,60.029,-54.4133,8.51345493767429,113.459,1.0560554,0.01,60.028,137.4982,2.93672336444884,129.5088,1.04758144927536,5.877472e-39,60.028,154.3804,0.766624913193949,112.3938,1.0657318,5.877472e-39,60.029,110.6237,3.64510612068112,113.5887,1.062517
726.667,-0.01,60.029,109.6952,0.806662999661711,114.4405,1.0751392,5.877472e-39,60.029,-57.73487,8.72022075449387,114.523,1.02139782608696,5.877472e-39,60.029,134.9241,2.77997878524041,116.8071,1.0749926,-0.01,60.029,88.47576,1.75143072405477,114.2199,1.074649,5.877472e-39,60.028,-26.95427,1.63371571009038,130.0262,1.0473284057971,5.877472e-39,60.029,-54.0614,8.51129247224104,113.8053,1.0560372,5.877472e-39,60.028,137.9295,2.94235594171353,129.8371,1.04771043478261,-0.01,60.028,154.4519,0.771768584477186,112.7374,1.0656632,-0.01,60.029,110.982,3.64703649130616,113.933,1.062513
726.7,5.877472e-39,60.029,110.151,0.811156372469247,114.7803,1.0751612,-0.01,60.028,-57.41573,8.71971880616984,114.857,1.02139826086957,5.877472e-39,60.029,135.3956,2.78042825242497,117.1497,1.0750678,-0.01,60.029,88.7252,1.75327622419023,114.5598,1.0746464,-0.01,60.028,-26.60205,1.63683914329243,130.3558,1.04757623188406,-0.01,60.028,-53.73953,8.51640375417417,114.1442,1.0560714,-0.01,60.028,138.252,2.94668883135349,130.1666,1.04793855072464,-0.01,60.028,154.8343,0.770827821081055,113.0737,1.0656494,-0.01,60.028,111.3268,3.64362261916444,114.2731,1.0624856
726.733,0.01,60.029,110.2833,0.822094966139367,115.1274,1.0752092,0.01,60.029,-57.04628,8.71988213856099,115.2065,1.02141043478261,0.01,60.029,135.7568,2.77955183471634,117.5029,1.0750344,0.02,60.029,89.12962,1.75230107958557,114.9108,1.0746634,0.01,60.028,-26.3345,1.6373106161825,130.6969,1.04763797101449,0.02,60.029,-53.38475,8.51118162098935,114.4901,1.0560608,0.01,60.028,138.5926,2.94310229106676,130.5041,1.04800260869565,0.01,60.028,154.7468,0.779016177876378,113.4178,1.065725,0.01,60.029,111.6722,3.6403412489095,114.6207,1.0624828
726.767,5.877472e-39,60.029,110.665,0.821176459596114,115.4739,1.0751594,5.877472e-39,60.029,-56.67786,8.72295756797491,115.5515,1.02132826086957,5.877472e-39,60.029,136.0866,2.78412011872131,117.845,1.0749808,5.877472e-39,60.029,89.53445,1.75141253752129,115.2538,1.0745944,-0.01,60.028,-26.07321,1.64036533026876,131.0164,1.0474347826087,5.877472e-39,60.029,-53.03558,8.51363160685666,114.8357,1.05602,-0.01,60.028,138.9424,2.95514307526828,130.8247,1.04784492753623,5.877472e-39,60.029,154.9698,0.781130925309879,113.7606,1.0656334,5.877472e-39,60.029,112.0183,3.63719238054134,114.9642,1.0624562
726.8,5.877472e-39,60.029,111.1666,0.831261065615562,115.8167,1.0751536,-0.02,60.028,-56.35774,8.72080636087191,115.8929,1.02135695652174,5.877472e-39,60.029,136.4153,2.78877933539367,118.1909,1.0750324,-0.01,60.029,90.03043,1.75541790501379,115.5971,1.0746328,-0.02,60.028,-25.81292,1.64345350757663,131.3444,1.04750347826087,5.877472e-39,60.029,-52.71449,8.51959765586333,115.1776,1.0560232,-0.02,60.028,139.1648,2.96072366502798,131.1526,1.04789362318841,-0.01,60.028,155.1916,0.783257450688871,114.1001,1.0656556,-0.01,60.029,112.3765,3.6396770074248,115.3077,1.0624682
726.833,0.01,60.029,111.6009,0.835916991391388,116.1629,1.075113,0.01,60.029,-55.98846,8.72200944336285,116.2379,1.02134869565217,0.01,60.029,136.7429,2.79353035075883,118.5402,1.0749834,0.01,60.029,90.36703,1.76229241466903,115.9435,1.0745674,5.877472e-39,60.028,-25.64892,1.64892593942365,131.6879,1.0475852173913,5.877472e-39,60.029,-52.33794,8.51947987640842,115.5192,1.0559954,5.877472e-39,60.028,139.5139,2.95992712084234,131.4971,1.04801971014493,5.877472e-39,60.028,155.4753,0.790555619971644,114.4392,1.0656464,5.877472e-39,60.029,112.6476,3.64300947317856,115.6509,1.0624492
726.867,5.877472e-39,60.029,112.0304,0.840620461961882,116.5053,1.0750472,5.877472e-39,60.029,-55.63857,8.72847103210557,116.5827,1.02130826086957,5.877472e-39,60.029,136.9939,2.79143976543409,118.8858,1.0749068,5.877472e-39,60.029,90.68169,1.75683039244736,116.2862,1.0745456,0.02,60.028,-25.47205,1.64932092495006,132.0218,1.04739826086957,5.877472e-39,60.029,-51.98604,8.51921400660946,115.8643,1.0559314,0.01,60.028,139.7436,2.96813397594029,131.8309,1.04781217391304,5.877472e-39,60.028,155.4753,0.790555619971644,114.7817,1.0655998,5.877472e-39,60.029,113.0809,3.6395626920715,115.9939,1.0623996
726.9,5.877472e-39,60.029,112.8283,0.844659777650213,116.8516,1.0750846,5.877472e-39,60.029,-55.28645,8.73016411176997,116.9234,1.02124043478261,5.877472e-39,60.029,137.4286,2.7980085681218,119.2352,1.0749372,5.877472e-39,60.029,90.92783,1.7589677431439,116.6327,1.0745584,-0.02,60.028,-25.1261,1.65270250300447,132.3414,1.0475484057971,5.877472e-39,60.029,-51.66234,8.52239145381594,116.2056,1.0559104,-0.02,60.027,140.0689,2.97550305538312,132.1503,1.04794289855072,5.877472e-39,60.028,155.7539,0.797872841813299,115.1242,1.0655914,5.877472e-39,60.029,113.3412,3.6375942163287,116.3369,1.0623882
726.933,5.877472e-39,60.029,112.9211,0.855674061940624,117.1974,1.0750236,0.01,60.029,-54.933,8.72965021229536,117.2719,1.02120130434783,5.877472e-39,60.029,137.6797,2.79606520711571,119.5808,1.0748702,5.877472e-39,60.029,91.41833,1.76334030540761,116.975,1.074476,5.877472e-39,60.028,-24.77353,1.6536012295275,132.6786,1.04784637681159,5.877472e-39,60.029,-51.31433,8.52639941938466,116.5544,1.0559182,5.877472e-39,60.028,140.4649,2.97456668273579,132.4922,1.0482652173913,5.877472e-39,60.029,156.0274,0.805208509996055,115.4665,1.065552,5.877472e-39,60.029,113.6984,3.64060365460685,116.6833,1.062342
726.967,5.877472e-39,60.029,113.3333,0.860520080292581,117.5434,1.0750018,5.877472e-39,60.029,-54.58112,8.73200458895809,117.6165,1.02120347826087,5.877472e-39,60.029,138.1474,2.79761279451227,119.9301,1.0748422,5.877472e-39,60.029,91.82141,1.76294712987429,117.3213,1.074498,0.02,60.028,-24.51781,1.65685791805843,133.0173,1.04781043478261,-0.01,60.029,-50.93428,8.52399533286375,116.8955,1.055904,0.03,60.028,140.7234,2.9775180193696,132.8307,1.04820927536232,5.877472e-39,60.028,155.8731,0.808203745457584,115.805,1.0655558,5.877472e-39,60.029,114.0459,3.63823420910209,117.0261,1.0623382
727,5.877472e-39,60.029,114.5077,0.869794346341708,117.8854,1.0749526,5.877472e-39,60.029,-54.24608,8.73443465624111,117.9609,1.02117304347826,5.877472e-39,60.029,138.399,2.79582272000265,120.2758,1.074785,5.877472e-39,60.029,92.22466,1.76264142290675,117.6672,1.0744212,-0.02,60.028,-24.17544,1.66040501954827,133.3365,1.04806202898551,5.877472e-39,60.029,-50.61124,8.52805525995669,117.2402,1.0558548,-0.01,60.028,141.142,2.98438395537334,133.1463,1.04846202898551,5.877472e-39,60.028,156.2959,0.81256227810975,116.1469,1.0655234,5.877472e-39,60.029,114.4809,3.63546032973377,117.3687,1.0623034
727.033,-0.01,60.029,114.5424,0.875319588417853,118.2275,1.0749418,5.877472e-39,60.029,-53.89461,8.73743439503473,118.3013,1.02104434782609,-0.01,60.029,138.7587,2.79586688729824,120.6215,1.0747668,5.877472e-39,60.029,92.46803,1.76498142354778,118.0095,1.0743862,5.877472e-39,60.028,-23.8939,1.65612232474071,133.6859,1.04803913043478,5.877472e-39,60.029,-50.26402,8.53301238936795,117.581,1.0557782,5.877472e-39,60.028,141.3917,2.98496896419385,133.4967,1.04848405797101,5.877472e-39,60.028,156.7142,0.816964545044808,116.485,1.0654642,5.877472e-39,60.029,114.8293,3.63339226106954,117.7112,1.0622378
727.067,-0.01,60.028,115.2666,0.874333185482943,118.5659,1.0749022,5.877472e-39,60.028,-53.54338,8.74076079861067,118.638,1.02102217391304,-0.02,60.028,139.0441,2.80651120553615,120.9599,1.0747164,-0.01,60.028,92.71075,1.76735346712875,118.3481,1.0743912,0.01,60.028,-23.55274,1.65977638902817,134.0163,1.04808405797101,-0.01,60.028,-49.91289,8.53463878507626,117.9181,1.055741,0.01,60.028,141.7452,2.98739982822024,133.8258,1.04844260869565,5.877472e-39,60.028,156.5596,0.819933453334062,116.8231,1.0654422,-0.01,60.028,115.0984,3.63745911636571,118.0499,1.0622126
727.1,5.877472e-39,60.028,115.6568,0.879427146908003,118.9078,1.0748298,0.01,60.028,-53.20706,8.7415814442833,118.9824,1.02103217391304,5.877472e-39,60.028,139.4023,2.80675282662381,121.3056,1.0747066,5.877472e-39,60.028,93.19421,1.77219195105969,118.6903,1.0743634,5.877472e-39,60.028,-23.09409,1.65618925118392,134.3512,1.0482115942029,5.877472e-39,60.028,-49.5863,8.53591703857225,118.259,1.0557386,5.877472e-39,60.028,142.043,2.98776732610034,134.1664,1.04866347826087,5.877472e-39,60.028,156.7668,0.822142857344196,117.1611,1.0654572,5.877472e-39,60.028,115.4539,3.64116224099229,118.3887,1.0622244
