Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m
22.9,0.007456206,59.98331,-130.0834,9.21572342465205,-130.377,1.0131747826087,0.007600822,59.98364,-127.6375,5.62554580525059,-121.5413,1.03900434782609,0.007826015,59.98363,-127.9756,5.67915926427512,-121.5756,1.03886637681159,0.005137213,59.98252,-137.819,5.35888277032017,-137.6929,1.0234915942029
22.933,5.877472e-39,59.98331,-130.268,9.22364703748143,-130.5904,1.01324202898551,5.877472e-39,59.98366,-127.8381,5.63320529765233,-121.7475,1.03900434782609,-2.235174e-07,59.98364,-128.1589,5.68298841291847,-121.7819,1.03886637681159,0.0009696186,59.9824,-138.0253,5.35632940700042,-137.9049,1.02356057971015
22.967,-0.006630979,59.98316,-130.4551,9.22916249347052,-130.8038,1.01332347826087,-0.007597804,59.98353,-128.0329,5.6332047000948,-121.9538,1.03907333333333,-0.007208213,59.98352,-128.3423,5.68298901047599,-121.9882,1.03886637681159,5.877472e-39,59.98254,-138.2258,5.35377664123819,-138.1169,1.02362956521739
23,-0.007146187,59.98292,-130.6391,9.23727732470906,-131.0057,1.01337913043478,-0.01060087,59.98316,-128.2048,5.6332047000948,-122.16,1.03907333333333,-0.009871088,59.98318,-128.5485,5.68298841291847,-122.1944,1.03893536231884,-0.009266473,59.98297,-138.4321,5.35632940700042,-138.3175,1.02369855072464
23.033,-0.005852468,59.98275,-130.8102,9.24250595308441,-131.2113,1.01346115942029,-0.00647977,59.98291,-128.3996,5.63703444629567,-122.3663,1.03914231884058,-0.007178485,59.98292,-128.772,5.68298901047599,-122.395,1.03900434782609,-0.001621284,59.983,-138.6326,5.35632880944289,-138.5237,1.02369855072464
23.067,-0.008988418,59.98245,-131.0212,9.24126900900018,-131.4261,1.01344811594203,-0.002205223,59.98281,-128.6402,5.6332047000948,-122.5783,1.03914231884058,-0.00280425,59.9828,-129.0126,5.68298901047599,-122.6127,1.03900434782609,-0.0049337,59.9827,-138.8274,5.35377604368066,-138.7357,1.02369826086957
23.1,0.004223138,59.98249,-131.2354,9.23765378595208,-131.6409,1.01344927536232,-0.006788,59.98263,-128.8866,5.62937495389393,-122.796,1.03921101449275,-0.00684455,59.98261,-129.2475,5.6791586667176,-122.8247,1.03900434782609,-0.002307817,59.98262,-139.0451,5.35377604368066,-138.9477,1.02369855072464
23.133,0.003900602,59.9827,-131.4279,9.23866963375072,-131.8473,1.01350405797101,-0.008231252,59.98236,-129.1043,5.62554580525059,-123.0138,1.03928,-0.007677823,59.98237,-129.4767,5.67149977187339,-123.0424,1.03907333333333,0.002698861,59.98279,-139.2628,5.35377604368066,-139.154,1.02369855072464
23.167,-0.008603632,59.9824,-131.6391,9.23779719975895,-132.0667,1.01348028985507,-0.008972883,59.98205,-129.3106,5.62554580525059,-123.2372,1.03928,-0.008789599,59.98207,-129.7174,5.66767002567252,-123.2659,1.03907333333333,-0.005299263,59.98264,-139.4806,5.35122327791843,-139.3774,1.02369855072464
23.2,-0.01587868,59.98198,-131.8789,9.22758494159498,-132.2976,1.01351536231884,-0.009280778,59.98176,-129.5512,5.62171665660725,-123.4664,1.03934898550725,-0.009653494,59.98177,-129.9523,5.66384087702918,-123.4951,1.03914231884058,-0.005944557,59.98225,-139.7098,5.35122327791843,-139.6009,1.02376724637681
23.233,-0.001031533,59.98184,-132.1036,9.21700219776328,-132.5161,1.01358956521739,-0.006406233,59.98152,-129.8033,5.61788631284885,-123.6898,1.03934898550725,-0.006335154,59.98154,-130.1758,5.66001113082831,-123.7185,1.03921101449275,-0.006189309,59.98182,-139.9504,5.35122387547596,-139.8129,1.02383623188406
23.267,-0.005803071,59.98174,-132.3221,9.21154649752706,-132.7317,1.01359594202899,-0.006091632,59.98133,-130.0268,5.61405776176304,-123.9133,1.03941797101449,-0.007433072,59.98131,-130.4164,5.65618198218496,-123.942,1.03928,-0.0003591925,59.98167,-140.1681,5.34867051215621,-140.0306,1.02383623188406
23.3,-0.0106382,59.98144,-132.5753,9.20484190205604,-132.9604,1.0135284057971,-0.004044324,59.98114,-130.2617,5.61022801556217,-124.1425,1.03941797101449,-0.003373213,59.98116,-130.6742,5.65235223598409,-124.1711,1.03928,-0.006160699,59.98167,-140.3858,5.34866991459868,-140.2541,1.02376724637681
23.333,0.002185442,59.98133,-132.824,9.19028540065907,-133.1845,1.01352869565217,-0.002569333,59.98103,-130.5138,5.61022801556217,-124.3717,1.03941797101449,-0.001406372,59.98108,-130.9034,5.65235283354162,-124.4003,1.03928,-0.007842556,59.98177,-140.6093,5.35122387547596,-140.4775,1.02383623188406
23.367,0.006315038,59.98154,-133.0663,9.18087386958344,-133.4048,1.0135284057971,0.002609119,59.98112,-130.7544,5.61022801556217,-124.6009,1.03941797101449,0.001190901,59.98114,-131.1211,5.65235283354162,-124.6295,1.03928,0.00355728,59.9817,-140.827,5.35122327791843,-140.701,1.02383623188406
23.4,-0.00842426,59.98137,-133.2944,9.18156703631663,-133.6345,1.01344173913043,-0.004417598,59.98103,-130.9779,5.60639886691883,-124.83,1.03934898550725,-0.004049018,59.98102,-131.3388,5.65235283354162,-124.8587,1.03921101449275,-0.00731159,59.98087,-141.0562,5.34867051215621,-140.9244,1.02369855072464
23.433,-0.008527525,59.98112,-133.5453,9.17804144689782,-133.8727,1.01333710144928,-0.004562549,59.98087,-131.1956,5.60639886691883,-125.0592,1.03928,-0.005210526,59.98086,-131.5737,5.65618198218496,-125.0936,1.03914231884058,-0.003789403,59.98076,-141.2797,5.34611714883645,-141.1651,1.02362956521739
23.467,-0.009482726,59.98077,-133.8003,9.17220928541858,-134.1147,1.01326724637681,-0.002851412,59.98076,-131.4305,5.61022801556217,-125.2941,1.03914231884058,-0.002299212,59.98074,-131.8144,5.66001113082831,-125.3285,1.03900434782609,-0.01140911,59.9804,-141.5089,5.34611714883645,-141.4,1.02356057971015
23.5,-0.012598,59.98039,-134.0672,9.18018070285025,-134.354,1.01313130434783,-0.005596541,59.98061,-131.6712,5.61405776176304,-125.5348,1.03900434782609,-0.005617887,59.98059,-132.0378,5.66384087702918,-125.5634,1.03879739130435,-0.01075432,59.97978,-141.7495,5.34611714883645,-141.6406,1.02342260869565
23.533,-0.00507351,59.98015,-134.3027,9.187088467881,-134.5915,1.01286231884058,-0.003728047,59.98044,-131.9003,5.61405716420551,-125.7697,1.03879739130435,-0.002143309,59.98048,-132.2613,5.66767002567252,-125.7983,1.03859072463768,-0.008958131,59.98001,-141.9844,5.34867051215621,-141.8755,1.02321594202899
23.567,-0.003973693,59.98,-134.5613,9.18985515923847,-134.8367,1.01264608695652,-0.001249462,59.98039,-132.1295,5.61788691040638,-126.0046,1.03859072463768,-0.002639405,59.9804,-132.5077,5.67149977187339,-126.039,1.0383147826087,-0.003379248,59.98005,-142.2251,5.34866991459868,-142.1276,1.02300898550725
23.6,-0.008627661,59.97976,-134.8002,9.1946176927415,-135.0895,1.01248434782609,-0.003055036,59.98031,-132.3702,5.62554580525059,-126.2452,1.03838376811594,-0.003382489,59.98032,-132.754,5.67532951807426,-126.2796,1.03817710144928,-0.006001778,59.97986,-142.4714,5.34866991459868,-142.3797,1.02294
23.633,0.003929213,59.97977,-135.0307,9.20447739196358,-135.329,1.01242028985507,-0.003054142,59.98019,-132.6051,5.62937495389393,-126.4859,1.03824579710145,-0.002876222,59.9802,-132.9775,5.67532951807426,-126.5145,1.03810811594203,-0.007120818,59.98047,-142.7063,5.35122327791843,-142.6204,1.02287101449275
23.667,0.004370995,59.97993,-135.2426,9.20575018949953,-135.5488,1.01234811594203,0.001037121,59.98022,-132.8113,5.62554580525059,-126.7151,1.0381768115942,4.850328e-05,59.9802,-133.1952,5.67532951807426,-126.7495,1.03803913043478,0.002336539,59.98067,-142.9298,5.35377604368066,-142.8438,1.02287101449275
23.7,-0.00370983,59.97996,-135.4782,9.20290581566334,-135.7856,1.01223304347826,8.270144e-05,59.98024,-133.0348,5.62937555145146,-126.95,1.03803913043478,-0.001002923,59.98019,-133.4129,5.67532951807426,-126.9844,1.03790115942029,0.005849116,59.98037,-143.1475,5.35377604368066,-143.0788,1.02280202898551
23.733,-0.0005054846,59.97987,-135.7316,9.20897700015403,-136.036,1.01206,-0.001875535,59.98015,-133.3155,5.62937555145146,-127.1964,1.03790115942029,-0.0004417822,59.98015,-133.6708,5.6791586667176,-127.225,1.0377631884058,-0.001093559,59.97977,-143.3881,5.35377604368066,-143.3308,1.02259536231884
23.767,-0.0005880743,59.97986,-135.9672,9.22504532209838,-136.2913,1.01185942028985,-0.004032478,59.98007,-133.5848,5.62937555145146,-127.4427,1.0377631884058,-0.00375364,59.98009,-133.9515,5.68298901047599,-127.4771,1.03762550724638,5.877472e-39,59.97898,-143.6402,5.35632940700042,-143.5829,1.02252637681159
23.8,-0.0155339,59.9795,-136.2152,9.23391307582298,-136.5418,1.0117252173913,-0.007700063,59.97982,-133.8312,5.6332047000948,-127.6948,1.03769420289855,-0.009048767,59.97982,-134.1807,5.68298901047599,-127.7235,1.03748753623188,-0.004358254,59.97884,-143.8809,5.35888277032017,-143.835,1.02245739130435
23.833,-0.001923367,59.97916,-136.47,9.22999309843529,-136.7887,1.01159043478261,-0.004722364,59.9796,-134.0776,5.62937555145146,-127.9355,1.03755652173913,-0.002966747,59.97961,-134.4156,5.67915926427512,-127.9641,1.03734956521739,-0.01609482,59.97921,-144.1101,5.3614355360824,-144.0814,1.02231942028986
23.867,5.877472e-39,59.97916,-136.6947,9.2247823967858,-137.0112,1.01170347826087,5.877472e-39,59.9796,-134.3354,5.62171605904972,-128.1646,1.03769420289855,5.877472e-39,59.97961,-134.6677,5.67532951807426,-128.1933,1.03748724637681,5.877472e-39,59.98018,-144.345,5.36398889940216,-144.3049,1.0223884057971
23.9,0.03025364,59.97992,-136.8892,9.21822719069693,-137.2164,1.01188144927536,0.01661852,59.97996,-134.5646,5.61405716420551,-128.3824,1.03797014492754,0.01683958,59.98,-134.9084,5.66767002567252,-128.411,1.03776347826087,0.01029018,59.98109,-144.5799,5.3614355360824,-144.5054,1.02252637681159
23.933,0.03052387,59.98106,-137.1086,9.2076563980158,-137.4253,1.01209304347826,0.02470415,59.98083,-134.7823,5.61022801556217,-128.5944,1.0381768115942,0.02457295,59.98085,-135.1375,5.6638414745867,-128.6288,1.03797014492754,0.03803886,59.98182,-144.7976,5.35888277032017,-144.7174,1.02266434782609
23.967,0.03336579,59.98211,-137.3483,9.19553793133556,-137.6353,1.01225246376812,0.02227541,59.98156,-135.0058,5.60256852316043,-128.8121,1.03838376811594,0.02129562,59.98156,-135.361,5.65618198218496,-128.8407,1.03817710144928,0.02807613,59.98273,-145.0153,5.35888217276265,-144.9294,1.02287101449275
24,0.01366306,59.98274,-137.5735,9.18280995597614,-137.818,1.01234347826087,0.01217522,59.98208,-135.2349,5.59107988211535,-129.0069,1.03852173913043,0.01101181,59.98205,-135.5845,5.64852308734075,-129.0356,1.0383147826087,0.02514202,59.98338,-145.1987,5.3614355360824,-145.1127,1.02294
24.033,0.02588276,59.98355,-137.7495,9.1783940058397,-137.9994,1.01251043478261,0.02133373,59.98269,-135.4469,5.58725073347201,-129.196,1.03865971014493,0.0216499,59.98266,-135.8136,5.64086299738149,-129.2303,1.03852173913043,0.02091095,59.98366,-145.3878,5.35888277032017,-145.2961,1.02300898550725
24.067,-0.002689362,59.98362,-137.9306,9.17163563019111,-138.1957,1.01277333333333,0.002697408,59.98295,-135.6647,5.58725073347201,-129.4022,1.03893536231884,0.002981946,59.98292,-136.0027,5.64086419249654,-129.4366,1.0387284057971,0.007998124,59.98366,-145.6112,5.35632940700042,-145.4966,1.02321565217391
24.1,5.877472e-39,59.9836,-138.1676,9.17057197779018,-138.4053,1.01298260869565,5.877472e-39,59.98296,-135.8595,5.59107988211535,-129.6142,1.03907304347826,5.877472e-39,59.98294,-136.1631,5.64469334113988,-129.6486,1.03893536231884,0.001004599,59.98328,-145.8347,5.35632940700042,-145.7029,1.02335362318841
24.133,-0.006764755,59.98349,-138.3594,9.18339556235418,-138.6273,1.0129884057971,-0.0003910437,59.98296,-136.0256,5.59873937451709,-129.8262,1.03907333333333,0.000375174,59.98295,-136.3408,5.65235223598409,-129.8606,1.03893536231884,5.877472e-39,59.98225,-146.0581,5.35632940700042,-145.9263,1.02335391304348
24.167,-0.02787586,59.98261,-138.5456,9.1987468152642,-138.8443,1.01305217391304,-0.01286499,59.98261,-136.1975,5.61022741800464,-130.0382,1.03907333333333,-0.01223713,59.98262,-136.5413,5.65618198218496,-130.0669,1.03893536231884,-0.02375599,59.98172,-146.2701,5.35377604368066,-146.1441,1.02342260869565
24.2,-0.001901016,59.98235,-138.7467,9.19886632676993,-139.0564,1.01317304347826,5.877472e-39,59.98254,-136.3923,5.61405716420551,-130.2445,1.03921130434783,5.877472e-39,59.98257,-136.7361,5.66001172838583,-130.2731,1.03900434782609,-0.01276966,59.98208,-146.4764,5.35377604368066,-146.3503,1.02356057971015
24.233,5.877472e-39,59.98235,-138.9478,9.19909937420608,-139.2498,1.01341217391304,0.004410781,59.98261,-136.5642,5.61405776176304,-130.4393,1.03934898550725,0.004855916,59.98265,-136.908,5.6638414745867,-130.4679,1.03914231884058,5.877472e-39,59.98308,-146.6769,5.35377664123819,-146.5509,1.02369855072464
24.267,0.01327191,59.98269,-139.1385,9.20426824682857,-139.4457,1.01353275362319,0.01392357,59.98303,-136.7304,5.61788631284885,-130.6341,1.03941797101449,0.01295418,59.98304,-137.0971,5.66767062323004,-130.6628,1.03921101449275,0.00494644,59.98322,-146.8775,5.35632940700042,-146.7457,1.02376724637681
24.3,0.007858314,59.98303,-139.3238,9.21194686107122,-139.6502,1.01364666666667,0.004628487,59.98327,-136.9252,5.61788631284885,-130.8346,1.03941797101449,0.004105568,59.98327,-137.2804,5.67149977187339,-130.8633,1.03921101449275,0.01320206,59.98305,-147.078,5.35377664123819,-146.9519,1.0239052173913
24.333,0.003061295,59.98313,-139.5352,9.20769225146751,-139.8559,1.01370869565217,0.001219176,59.98333,-137.1085,5.62171605904972,-131.0352,1.03948695652174,0.001036227,59.98331,-137.4752,5.67149977187339,-131.0695,1.03928,0.003992692,59.98313,-147.2671,5.35122387547596,-147.1525,1.02397420289855
24.367,0.002829283,59.98326,-139.7468,9.20356312894481,-140.0594,1.01369507246377,0.001204871,59.98338,-137.2976,5.62554580525059,-131.2357,1.03941797101449,0.00109043,59.98335,-137.6586,5.66767002567252,-131.2701,1.03921130434783,0.002848282,59.98287,-147.4561,5.35377604368066,-147.3587,1.02397420289855
24.4,-0.009701997,59.983,-139.937,9.2091622429879,-140.2678,1.01365362318841,-0.007039681,59.98322,-137.5153,5.62554580525059,-131.442,1.03934898550725,-0.006209984,59.98321,-137.8534,5.67149977187339,-131.4763,1.03921101449275,-0.005346984,59.98241,-147.6624,5.35122327791843,-147.565,1.0239052173913
24.433,-0.01013428,59.98275,-140.1323,9.21246076054583,-140.4908,1.01372231884058,-0.006907806,59.98302,-137.7445,5.62171665660725,-131.6597,1.03934898550725,-0.006898306,59.98302,-138.0826,5.67532951807426,-131.6883,1.03921101449275,-0.004167594,59.98201,-147.8801,5.34611714883645,-147.7885,1.02397420289855
24.467,-0.003474578,59.98244,-140.3701,9.20478812187846,-140.7066,1.01375739130435,-0.007201731,59.98273,-137.9794,5.61788631284885,-131.8717,1.03941797101449,-0.006456301,59.98273,-138.2945,5.67532951807426,-131.9003,1.03928,-0.009454116,59.9823,-148.0921,5.34611714883645,-148.0004,1.0240431884058
24.5,0.002005845,59.98254,-140.5616,9.20264886592603,-140.9086,1.01386173913043,-0.004625246,59.98259,-138.2143,5.61405716420551,-132.078,1.03948695652174,-0.004029348,59.98261,-138.5123,5.67149977187339,-132.1066,1.03928,0.001945496,59.98262,-148.2927,5.34611774639398,-148.201,1.02411217391304
24.533,5.722046e-05,59.98254,-140.7477,9.20299544929263,-141.1097,1.01382550724638,-0.002217293,59.98249,-138.4321,5.60639886691883,-132.2842,1.03948695652174,-0.002563745,59.98252,-138.7472,5.66767062323004,-132.3186,1.03928,5.877472e-39,59.98252,-148.4932,5.34866991459868,-148.4015,1.0240431884058
24.567,-0.00371933,59.98241,-140.9656,9.19720511684039,-141.3209,1.0137231884058,-0.004382059,59.98235,-138.6269,5.60639886691883,-132.5019,1.03941797101449,-0.00380192,59.98237,-138.9706,5.66384087702918,-132.5306,1.03921130434783,-0.003035925,59.98223,-148.7052,5.34611714883645,-148.6135,1.0239052173913
24.6,0.001484491,59.98243,-141.1986,9.1924664856385,-141.5431,1.01371072463768,-0.0002574921,59.98232,-138.8389,5.6063982693613,-132.7197,1.03941797101449,-0.001276396,59.98232,-139.1826,5.66384087702918,-132.754,1.03921130434783,5.877472e-39,59.98214,-148.9286,5.34356438307422,-148.837,1.02383623188406
24.633,0.000346452,59.98249,-141.3906,9.19076942225724,-141.7565,1.01372637681159,-0.007246211,59.98215,-139.1139,5.60639886691883,-132.9431,1.03941797101449,-0.00751812,59.98213,-139.4176,5.66001113082831,-132.9718,1.03921130434783,-0.0006612763,59.98223,-149.1406,5.34101101975447,-149.049,1.0239052173913
24.667,-0.009584427,59.98222,-141.571,9.1939305015836,-141.9649,1.01379420289855,-0.007036664,59.98188,-139.3545,5.60256852316043,-133.1608,1.03948695652174,-0.007297173,59.98185,-139.641,5.65618198218496,-133.1895,1.03928,-0.007225648,59.98227,-149.3354,5.33845825399224,-149.261,1.02397420289855
24.7,-0.005680695,59.98205,-141.8044,9.18958625835059,-142.1835,1.01379971014493,-0.002814755,59.98176,-139.5436,5.60256912071796,-133.3786,1.03948695652174,-0.00232704,59.98174,-139.8702,5.65235223598409,-133.4129,1.03928,-0.002733842,59.98225,-149.5532,5.33590489067249,-149.4787,1.02397420289855
24.733,-0.001325682,59.98193,-142.0468,9.18872577550939,-142.4049,1.01369246376812,-0.002544634,59.98167,-139.7498,5.60256912071796,-133.602,1.03934898550725,-0.001233481,59.9817,-140.0936,5.65235223598409,-133.6364,1.03921101449275,-0.005213432,59.98148,-149.7823,5.33590489067249,-149.6964,1.0239052173913
24.767,-0.003016815,59.98188,-142.2651,9.19747401772826,-142.6331,1.0135,-0.004075281,59.98156,-139.9676,5.60256852316043,-133.8312,1.03921101449275,-0.004941523,59.98157,-140.3056,5.65235283354162,-133.8656,1.03907333333333,5.877472e-39,59.981,-150.0001,5.33590548823001,-149.9256,1.02376724637681
24.8,-0.01062389,59.98156,-142.4683,9.20537970383179,-142.8562,1.01336,-0.004207268,59.9814,-140.1738,5.60639886691883,-134.0604,1.03914202898551,-0.004351884,59.9814,-140.5176,5.65618198218496,-134.089,1.03893536231884,-0.009098053,59.9813,-150.2006,5.33845825399224,-150.149,1.02369855072464
24.833,-0.007422902,59.98129,-142.6957,9.20398141921484,-143.0916,1.01325304347826,-0.007300414,59.9812,-140.3916,5.61405776176304,-134.2838,1.03900434782609,-0.006248094,59.98122,-140.7525,5.66001113082831,-134.3125,1.03879739130435,-0.01111038,59.98135,-150.4241,5.33590548823001,-150.384,1.02362956521739
24.867,-0.00863716,59.98099,-142.9315,9.20607287056498,-143.3286,1.0131,-0.003431663,59.98104,-140.6208,5.61788631284885,-134.5188,1.03886637681159,-0.003506429,59.98108,-140.9874,5.66001172838583,-134.5474,1.03865971014493,-0.008249246,59.98158,-150.659,5.33590489067249,-150.6189,1.0234915942029
24.9,5.877472e-39,59.98098,-143.134,9.21436099348681,-143.5535,1.01294492753623,-0.00183586,59.98095,-140.827,5.61788631284885,-134.7479,1.03865971014493,-0.002287142,59.98096,-141.1994,5.6638414745867,-134.7766,1.03852173913043,-0.004008561,59.9814,-150.8767,5.33845825399224,-150.8481,1.02335362318841
24.933,-0.001471862,59.98095,-143.3486,9.21807182573949,-143.7768,1.0128684057971,0.002242774,59.98101,-141.039,5.61788631284885,-134.9714,1.03859072463768,0.0018676,59.98101,-141.4057,5.66767002567252,-135.0058,1.03838376811594,-0.001042709,59.98128,-151.0944,5.33845765643471,-151.0772,1.02328492753623
24.967,-0.008255616,59.9807,-143.6049,9.21927889194729,-144.0156,1.01270260869565,-0.004102439,59.98093,-141.2739,5.61788691040638,-135.2006,1.03838376811594,-0.004116632,59.98092,-141.6406,5.67149977187339,-135.2349,1.03824579710145,-0.002886504,59.9811,-151.3121,5.34101101975447,-151.3121,1.02314695652174
