Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m
1.333,-0.01492818,60.00276,35.54657,5.62937555145146,39.72344,1.03948695652174,-0.0001525925,60.00219,-167.3378,0.0275854387049209,19.24019,0.99936154602435,5.877472e-39,60.002,-11.96571,2.34060872942307,14.61426,1.0232537254902,-0.01169841,60.00232,33.70354,9.2550307588841,30.82499,1.01972608695652,-0.003280649,60.00254,-156.8526,1.79476224451134,27.67986,1.01749333333333,-0.00470479,60.0017,24.91247,5.5758929575257,23.6978,1.03341971014493,5.877472e-39,60.003,-9.443954,2.21112656064375,14.71263,1.02280366013072,5.877472e-39,60.001,-75.96375,0.769934948889754,111.2953,1.03577043478261
1.367,-0.01246135,60.00232,35.5695,5.62554580525059,39.74636,1.03948695652174,5.877472e-39,60.00215,-167.6185,0.0275854387049209,19.26311,0.99936154602435,5.877472e-39,60.002,-10.76932,2.35714628991196,14.6348,1.0233245751634,-0.01106262,60.00195,33.72489,9.25048334609137,30.8423,1.01971217391304,-0.005162568,60.00237,-156.7552,1.79731501027357,27.70278,1.01749333333333,-0.008824663,60.00159,24.93539,5.57334019176347,23.72073,1.03341971014493,5.877472e-39,60.003,-9.443954,2.21112656064375,14.73726,1.02280156862745,5.877472e-39,60.002,-75.96375,0.769934948889754,111.3142,1.03590405797101
1.4,-0.01192729,60.00194,35.59814,5.62554580525059,39.75782,1.03955594202899,-0.01785278,60.00166,-168.4207,0.0264820211567241,19.2803,0.999489639206439,5.877472e-39,60.002,-10.76932,2.35714628991196,14.66773,1.02361411764706,-0.008875541,60.00165,33.73925,9.24364728796405,30.85472,1.01982550724638,-0.003356924,60.00222,-156.6636,1.79986837359332,27.7257,1.01756231884058,-0.006841016,60.00225,24.95258,5.57078682844371,23.73791,1.03348869565217,5.877472e-39,60.003,-9.443954,2.21112656064375,14.76597,1.0227260130719,0.01,60.002,-75.96375,0.769934948889754,111.3595,1.03582927536232
1.433,-0.0077057,60.00162,35.6096,5.62171605904972,39.76927,1.03962463768116,0.003738406,60.00172,-169.8817,0.0264820211567241,19.30322,0.999553350475018,5.877472e-39,60.004,-11.96571,2.34060872942307,14.72496,1.02287581699346,5.877472e-39,60.00162,33.76785,9.23568184610766,30.87391,1.01987217391304,-0.00190733,60.00216,-156.6579,1.80242113935555,27.75435,1.01763101449275,-0.003051753,60.00204,24.98124,5.57078682844371,23.76084,1.03355768115942,5.877472e-39,60.003,-9.443954,2.21112656064375,14.82343,1.02257568627451,0.01,60.002,-74.29135,0.775927255786667,111.4011,1.03592608695652
1.467,-0.01009624,60.00133,35.60388,5.61788631284885,39.78647,1.03962463768116,5.877472e-39,60.00206,-169.4921,0.0253786036085272,19.33187,0.999553350475018,5.877472e-39,60.004,-10.76932,2.35714628991196,14.74558,1.02324052287582,-0.001932783,60.00159,33.77528,9.22655116707049,30.89499,1.01997884057971,-0.001296988,60.00209,-156.6464,1.80242113935555,27.77727,1.01763101449275,0.0007883809,60.00185,25.01561,5.56823406268149,23.78376,1.03355768115942,5.877472e-39,60.004,-9.443954,2.21112656064375,14.85628,1.02257411764706,0.01,60.003,-74.29135,0.775927255786667,111.4464,1.03585217391304
1.5,-0.005340585,60.00109,35.58096,5.61405716420551,39.78647,1.03962463768116,-0.02418518,60.00166,-166.8049,0.0275854387049209,19.34333,0.999553350475018,5.877472e-39,60.002,-10.76932,2.35714628991196,14.79485,1.02338366013072,-0.00704448,60.00139,33.77548,9.22084449267225,30.90175,1.0199115942029,-0.004450497,60.00198,-156.6177,1.80242113935555,27.78872,1.01756231884058,-0.006535852,60.00178,25.02707,5.56823406268149,23.78948,1.03355768115942,5.877472e-39,60.003,-8.962486,2.16273952162979,14.90147,1.0227922875817,0.01,60.003,-74.29135,0.775927255786667,111.4842,1.03612144927536
1.533,-0.01452128,60.00071,35.57522,5.61022801556217,39.78074,1.03969362318841,-0.03807068,60.00044,-166.5757,0.0275854387049209,19.34333,0.999617061743596,5.877472e-39,60.002,-10.76932,2.35714628991196,14.79072,1.02331058823529,-0.008494053,60.00113,33.77569,9.21513184269872,30.90364,1.01997188405797,-0.01342774,60.00162,-156.5604,1.80497450267531,27.78872,1.01749333333333,-0.008951817,60.00154,25.02135,5.56823406268149,23.79521,1.03362666666667,5.877472e-39,60.003,-8.962486,2.16273952162979,14.90145,1.02264562091503,0.01,60.003,-74.29135,0.775927255786667,111.5258,1.03622
1.567,-0.009663901,60.00032,35.59241,5.61405776176304,39.77501,1.0398315942029,5.877472e-39,60.00021,-168.0196,0.0275854387049209,19.34906,0.999808195549332,5.877472e-39,60.001,-10.76932,2.35714628991196,14.85642,1.02360013071895,-0.004831951,60.00095,33.79015,9.20829578457141,30.91079,1.02005884057971,-0.01164753,60.00116,-156.4573,1.80752726843754,27.80018,1.01749333333333,-0.007934568,60.00162,25.02135,5.56823406268149,23.80094,1.03376434782609,5.877472e-39,60.002,-8.962486,2.16273952162979,14.96306,1.0230108496732,5.877472e-39,60.003,-74.29135,0.775927255786667,111.5522,1.03601304347826
1.6,-0.01426697,59.99989,35.61533,5.61405716420551,39.77501,1.03990057971015,0.006790159,60.00065,-166.3007,0.0253786036085272,19.36052,0.999808195549332,5.877472e-39,60.002,-10.76932,2.35714628991196,14.84819,1.0234539869281,-0.01304626,60.00056,33.79037,9.20258911017317,30.91418,1.02002550724638,-0.01187643,60.0008,-156.3771,1.81008003419976,27.80592,1.01742434782609,-0.009663901,60.0015,25.03279,5.56568069936173,23.8124,1.03376434782609,5.877472e-39,60.003,-8.962486,2.16273952162979,14.94662,1.02257137254902,5.877472e-39,60.003,-74.29135,0.775927255786667,111.5937,1.03611246376812
1.633,-0.005187989,59.99963,35.58095,5.61022801556217,39.76354,1.03976260869565,-0.0328064,60.0001,-163.287,0.0231717685121336,19.35479,0.999744484280753,5.877472e-39,60,-11.96571,2.34060872942307,14.85636,1.02316052287582,-0.00849406,60.00027,33.77612,9.20371849390225,30.90514,1.01987826086957,-0.007832843,60.00051,-156.3828,1.81008003419976,27.80018,1.01721768115942,-0.01027425,60.00092,25.04425,5.56568069936173,23.80094,1.03369536231884,5.877472e-39,60.001,-9.443954,2.21112656064375,14.96715,1.02249777777778,5.877472e-39,60.003,-74.29135,0.775927255786667,111.6201,1.03590579710145
1.667,-0.008646646,59.99936,35.54657,5.61022801556217,39.74636,1.03969362318841,-0.01121521,59.99925,-161.2702,0.0220683509639367,19.34333,0.999744484280753,5.877472e-39,60.001,-10.76932,2.35714628991196,14.90979,1.0239645751634,-0.01291911,59.99982,33.76186,9.20484190205604,30.89272,1.01976463768116,-0.01701355,60.00003,-156.4115,1.81263339751952,27.78872,1.01707971014493,-0.01393636,60.00037,25.04425,5.56823406268149,23.79521,1.03362666666667,5.877472e-39,60.002,-8.962486,2.16273952162979,15.00821,1.02323058823529,5.877472e-39,60.003,-74.29135,0.775927255786667,111.6711,1.03607420289855
1.7,-0.005035397,59.99919,35.55231,5.61405776176304,39.7349,1.03962463768116,-7.629627e-05,59.99923,-159.6544,0.0220683509639367,19.33187,0.999680773012175,5.877472e-39,60.001,-10.76932,2.35714628991196,14.89748,1.02389176470588,-0.01091003,59.99947,33.74761,9.20597128578511,30.8803,1.01965101449275,-0.0129954,59.99958,-156.4229,1.8177395266015,27.77153,1.01694173913043,-0.009180705,59.99977,25.02707,5.56568069936173,23.77802,1.03355768115942,5.877472e-39,60.002,-8.962486,2.16273952162979,14.99179,1.02323058823529,5.877472e-39,60.003,-74.29135,0.775927255786667,111.7089,1.03634579710145
1.733,-0.00907898,59.99891,35.54657,5.61405776176304,39.71772,1.03955594202899,-0.01625061,59.99888,-159.4252,0.0220683509639367,19.31468,0.999617061743596,5.877472e-39,60,-11.96571,2.34060872942307,14.9344,1.02411058823529,-0.01070658,59.99904,33.71912,9.20823602881855,30.86787,1.01953739130435,-0.01777649,59.99903,-156.4,1.82029229236373,27.75435,1.01687275362319,-0.01424154,59.99921,24.99842,5.56568069936173,23.76656,1.03348869565217,5.877472e-39,60.002,-8.962486,2.16273952162979,15.04513,1.02330405228758,5.877472e-39,60.003,-74.29135,0.775927255786667,111.7542,1.03627652173913
1.767,-0.001805623,59.99881,35.53511,5.61405716420551,39.70052,1.03955594202899,-0.001831055,59.99863,-159.0643,0.0231717659294691,19.30322,0.999617061743596,5.877472e-39,60,-11.96571,2.34060872942307,14.92211,1.02433071895425,-0.002619429,59.99892,33.72615,9.21052467415313,30.85394,1.01951768115942,-0.005289714,59.99876,-156.4,1.82029229236373,27.73717,1.01673507246377,-0.008112589,59.99907,24.97551,5.56823406268149,23.74938,1.03348869565217,5.877472e-39,60.001,-8.962486,2.16273952162979,15.03281,1.02367032679739,5.877472e-39,60.003,-74.29135,0.775927255786667,111.7957,1.03637884057971
1.8,0.0006103562,59.99882,35.52938,5.61788691040638,39.68906,1.03948695652174,0.01159668,59.99883,-158.6116,0.0231717659294691,19.29176,0.999617061743596,5.877472e-39,60,-10.76932,2.35714628991196,14.92211,1.02418418300654,0.001729326,59.99895,33.71894,9.21394270321679,30.8434,1.01946434782609,-0.001475012,59.99868,-156.3714,1.82029229236373,27.71997,1.01666608695652,-0.0009918236,59.99926,24.97551,5.56823406268149,23.74365,1.03348869565217,5.877472e-39,60.001,-8.962486,2.16273952162979,15.03283,1.02352379084967,5.877472e-39,60.003,-74.29135,0.775927255786667,111.8146,1.03651536231884
1.833,0.0005849171,59.99884,35.50646,5.61788631284885,39.67761,1.03941797101449,0.02449036,59.9996,-158.3538,0.0209649308330755,19.29176,0.999553350475018,5.877472e-39,60,-11.96571,2.34060872942307,14.96312,1.02447647058824,0.003331499,59.99902,33.71173,9.21736073228044,30.83963,1.01934376811594,5.877472e-39,59.99867,-156.3886,1.82029229236373,27.70851,1.01652811594203,0.001500451,59.99953,24.98696,5.57078742600124,23.73792,1.03341971014493,5.877472e-39,60.001,-8.962486,2.16273952162979,15.06561,1.02396405228758,5.877472e-39,60.003,-74.29135,0.775927255786667,111.8599,1.03644753623188
1.867,0.004196169,59.99895,35.48355,5.61405776176304,39.67188,1.03934898550725,5.877472e-39,59.99984,-155.6953,0.0187580983193462,19.28604,0.999489639206439,5.877472e-39,60,-11.56505,2.29144920440919,14.97951,1.02491620915033,-0.001093548,59.99907,33.70454,9.2207787613441,30.83058,1.0191968115942,-0.0025177,59.99861,-156.4516,1.82029229236373,27.69132,1.01639043478261,0.005111693,59.9992,24.9755,5.57078682844371,23.73219,1.03335072463768,5.877472e-39,60.001,-8.962486,2.16273952162979,15.07791,1.02403764705882,5.877472e-39,60.002,-74.29135,0.775927255786667,111.8826,1.03641391304348
1.9,5.877472e-39,59.99898,35.46636,5.61788631284885,39.65469,1.03921101449275,-0.04310608,59.99888,-156.0849,0.0176546807711494,19.26311,0.999297834755771,5.877472e-39,60.001,-11.96571,2.34060872942307,14.9672,1.02425673202614,-2.543558e-05,59.99907,33.68314,9.22533214971212,30.8042,1.01906405797101,-0.001093552,59.99857,-156.4974,1.82029229236373,27.66268,1.01625246376812,5.877472e-39,59.99868,24.94113,5.56823406268149,23.70926,1.03321275362319,5.877472e-39,60.002,-8.962486,2.16273952162979,15.07795,1.02359790849673,5.877472e-39,60.002,-74.74488,0.798422308951238,111.909,1.03620985507246
1.933,-0.002492275,59.99894,35.44917,5.62171605904972,39.63176,1.03900434782609,-0.03036499,59.9976,-157.5001,0.0176546807711494,19.22873,0.999170412218614,5.877472e-39,60,-11.96571,2.34060872942307,14.97951,1.02432993464052,-0.0125885,59.99873,33.65458,9.23330954271908,30.77404,1.01881101449275,-0.00816345,59.99835,-156.5604,1.82029229236373,27.63403,1.01618347826087,-0.002746582,59.99837,24.92967,5.56823406268149,23.68062,1.03300608695652,5.877472e-39,60.001,-10.25316,2.14470336480143,15.07796,1.02345124183007,5.877472e-39,60.002,-74.74488,0.798422308951238,111.9034,1.03597072463768
1.967,-0.005900064,59.99874,35.42625,5.62171665660725,39.61458,1.0387284057971,5.877472e-39,59.99747,-158.6346,0.0176546807711494,19.20008,0.999042989681457,5.877472e-39,60,-11.96571,2.34060872942307,14.9672,1.02425673202614,-0.0151825,59.99825,33.63322,9.2378629310871,30.74576,1.01861855072464,-0.01299541,59.99796,-156.6693,1.82284505812596,27.59965,1.01604550724638,-0.01416524,59.99813,24.92967,5.56823406268149,23.6577,1.03286811594203,5.877472e-39,60,-10.25316,2.14470336480143,15.07795,1.02359790849673,5.877472e-39,60.001,-74.74488,0.798422308951238,111.9222,1.03610782608696
2,5.877472e-39,59.99868,35.38614,5.62554580525059,39.60312,1.03845275362319,0.02220154,59.99801,-159.3679,0.0176546807711494,19.1829,0.998851185230789,5.877472e-39,60,-11.56505,2.29144920440919,14.9672,1.02425673202614,-0.000813806,59.99804,33.60486,9.24012767412053,30.72951,1.0183852173913,-0.004730215,59.99768,-156.7782,1.82029229236373,27.57674,1.01583884057971,-0.01368205,59.99793,24.9354,5.56823406268149,23.63478,1.03259246376812,5.877472e-39,60,-8.962486,2.16273952162979,15.07795,1.02359790849673,5.877472e-39,60.001,-74.74488,0.798422308951238,111.858,1.03603768115942
2.033,0.001169841,59.9987,35.36322,5.62171665660725,39.59738,1.03824579710145,0.02624512,59.99891,-156.5776,0.0187580983193462,19.17718,0.998723762693632,5.877472e-39,60,-11.96571,2.34060872942307,14.713,1.02412274509804,5.877472e-39,59.99804,33.57659,9.23669171833102,30.71854,1.01817826086957,5.877472e-39,59.99768,-156.8526,1.8177395266015,27.55954,1.0156315942029,5.877472e-39,59.99817,24.92393,5.57078682844371,23.62905,1.03245449275362,5.877472e-39,60.001,-10.25316,2.14470336480143,14.81126,1.02338261437908,5.877472e-39,60.001,-74.74488,0.798422308951238,111.7938,1.03596898550725
2.067,0.01401266,59.99907,35.38615,5.61788631284885,39.60884,1.03845275362319,0.03074646,59.99981,-156.4057,0.019861515867543,19.1829,0.99878747396221,5.877472e-39,60,-11.96571,2.34060872942307,14.7253,1.02419503267974,0.01800537,59.99851,33.61211,9.23099699508335,30.72762,1.01832492753623,0.01561483,59.99804,-156.8355,1.81008063175729,27.56528,1.01576985507246,0.006357834,59.99998,24.89529,5.57334019176347,23.63478,1.03266144927536,5.877472e-39,60,-10.25316,2.14470336480143,14.81131,1.02367568627451,5.877472e-39,60,-74.74488,0.798422308951238,111.7259,1.03607217391304
2.1,0.02576192,59.99983,35.43771,5.61022801556217,39.63176,1.0387284057971,0.06271363,60.00168,-161.2186,0.019861515867543,19.21155,0.998914896499367,5.877472e-39,60,-11.96571,2.34060872942307,14.7253,1.02419503267974,0.03308614,59.99946,33.64076,9.21731292767815,30.76308,1.01860405797101,0.0360616,59.99906,-156.8297,1.79986837359332,27.59965,1.01604550724638,0.02388,60.00106,24.91247,5.57334019176347,23.66916,1.03286811594203,5.877472e-39,60.001,-10.25316,2.14470336480143,14.82363,1.02374823529412,5.877472e-39,60,-74.74488,0.798422308951238,111.7107,1.03576550724638
2.133,0.03300985,60.00089,35.46063,5.60639886691883,39.66614,1.03886608695652,0.02037048,60.00292,-162.9031,0.0220683509639367,19.25165,0.998914896499367,5.877472e-39,60,-11.96571,2.34060872942307,14.74569,1.02368026143791,0.0483958,60.00098,33.65526,9.20476421957732,30.80679,1.01872231884058,0.04857381,60.00063,-156.9214,1.78710334966713,27.63403,1.01625246376812,0.04091899,60.00109,24.95832,5.57333959420594,23.70927,1.03286811594203,5.877472e-39,60,-10.25316,2.14470336480143,14.85633,1.0230139869281,5.877472e-39,60,-74.74488,0.798422308951238,111.707,1.03593623188406
2.167,0.02983093,60.00193,35.4721,5.60256912071796,39.70625,1.03900434782609,0.00396728,60.00301,-161.6712,0.0242751860603304,19.28604,0.998978607767946,5.877472e-39,60,-11.96571,2.34060872942307,14.74991,1.02419294117647,0.04094441,60.00241,33.66979,9.1922095359012,30.85049,1.01884115942029,0.03771464,60.00199,-156.9672,1.77689109150316,27.67414,1.01639014492754,0.04043579,60.00256,24.99842,5.5758929575257,23.74937,1.03293710144928,5.877472e-39,60,-8.962486,2.16273952162979,14.84823,1.02374705882353,5.877472e-39,60,-74.74488,0.798422308951238,111.7259,1.03607217391304
2.2,0.02504986,60.0028,35.48928,5.59873937451709,39.76355,1.03914202898551,0.03807067,60.00382,-162.6109,0.0286888562531177,19.34333,0.999042989681457,5.877472e-39,60,-11.96571,2.34060872942307,14.79079,1.02360379084967,0.02708435,60.00346,33.68437,9.17966680337565,30.91678,1.01897391304348,0.02700808,60.00295,-156.9558,1.76667943089673,27.73717,1.01652811594203,0.03186546,60.00408,25.06145,5.5758929575257,23.80667,1.03300608695652,5.877472e-39,60.001,-10.25316,2.14470336480143,14.90148,1.02293882352941,5.877472e-39,60.001,-74.74488,0.798422308951238,111.7297,1.03590144927536
2.233,0.02334595,60.00359,35.55231,5.59490962831622,39.82084,1.03921101449275,0.02365113,60.00495,-163.5792,0.0286888562531177,19.40636,0.999106700950036,5.877472e-39,60,-11.96571,2.34060872942307,14.81542,1.02374875816993,0.01482646,60.00408,33.72742,9.17056002663961,30.97589,1.01902115942029,0.0248464,60.0038,-156.9214,1.76157330181474,27.80018,1.01666608695652,0.0221761,60.00381,25.12447,5.5758929575257,23.8697,1.03300608695652,0.01,60.001,-10.25316,2.14470336480143,14.91792,1.02308496732026,5.877472e-39,60,-74.74488,0.798422308951238,111.7297,1.03590144927536
2.267,0.007731132,60.00396,35.63253,5.59873937451709,39.87241,1.03928,-0.0141144,60.00471,-162.9948,0.0275854387049209,19.45219,0.999170412218614,5.877472e-39,60.001,-11.96571,2.34060872942307,14.83593,1.02367450980392,-2.793968e-08,60.00419,33.77739,9.16946649636225,31.02295,1.01910869565217,0.005594864,60.00414,-156.9271,1.75646717273276,27.85175,1.01680405797101,0.009969072,60.00345,25.16457,5.57334019176347,23.91554,1.03307507246377,0.01,60.002,-8.962486,2.16273952162979,14.94664,1.02301111111111,5.877472e-39,60,-74.29135,0.775927255786667,111.7485,1.03603768115942
2.3,-2.793968e-08,60.004,35.66689,5.60256852316043,39.91251,1.03921130434783,-0.04241944,60.00335,-163.1494,0.0264820211567241,19.48657,0.999106700950036,5.877472e-39,60,-11.96571,2.34060872942307,14.88099,1.02315947712418,-0.0005594641,60.00415,33.79852,9.17633840794128,31.05947,1.01914347826087,5.877472e-39,60.00414,-156.9902,1.75646717273276,27.8804,1.01687275362319,-0.00124611,60.00385,25.20468,5.57334019176347,23.94418,1.03307507246377,0.01,60.001,-8.962486,2.16273952162979,14.98768,1.02257098039216,5.877472e-39,60,-74.29135,0.775927255786667,111.7523,1.03586695652174
2.333,0.004068995,60.0041,35.7242,5.61022801556217,39.95835,1.03914231884058,-0.006713863,60.00269,-164.6048,0.0264820211567241,19.52094,0.999106700950036,5.877472e-39,60.001,-11.96571,2.34060872942307,14.92204,1.02345124183007,-0.00778201,60.00393,33.84796,9.18666420203568,31.09411,1.01911797101449,-0.007858286,60.00397,-157.0245,1.75646717273276,27.91478,1.01694173913043,-0.003255224,60.00373,25.23906,5.57334019176347,23.97855,1.03300608695652,0.01,60.002,-8.962486,2.16273952162979,15.03284,1.02279098039216,5.877472e-39,60,-74.29135,0.775927255786667,111.7523,1.03586695652174
2.367,-0.002059909,60.00409,35.85596,5.61788691040638,40.00991,1.03921101449275,0.02120971,60.00305,-165.1605,0.0275854387049209,19.56105,0.999170412218614,5.877472e-39,60.001,-11.96571,2.34060872942307,14.95487,1.02330405228758,-0.006942744,60.00363,33.91157,9.19587853912687,31.14115,1.01920753623188,-0.01218162,60.00357,-156.9844,1.75901993849499,27.96061,1.01701072463768,-0.01276652,60.00332,25.27345,5.57333959420594,24.01866,1.03314376811594,0.01,60.002,-8.962486,2.16273952162979,15.05339,1.02242483660131,5.877472e-39,60.001,-74.29135,0.775927255786667,111.775,1.03583246376812
2.4,-2.793968e-08,60.00409,35.94191,5.62171665660725,40.06722,1.03934898550725,0.03532409,60.0042,-166.7705,0.0286888562531177,19.61835,0.999234123487193,5.877472e-39,60.001,-11.96571,2.34060872942307,15.03283,1.02352379084967,5.877472e-39,60.00363,33.96808,9.20281020645876,31.20057,1.01941275362319,-2.793968e-08,60.00357,-156.8641,1.75901993849499,28.01792,1.01721739130435,1.396984e-08,60.00372,25.31928,5.57078742600124,24.07597,1.03328173913043,0.01,60.002,-8.962486,2.16273952162979,15.13133,1.02308666666667,5.877472e-39,60.001,-74.29135,0.775927255786667,111.7976,1.03579826086957
2.433,0.01032514,60.00434,35.99921,5.62554580525059,40.1245,1.03934898550725,5.877472e-39,60.00451,-168.18,0.0275854387049209,19.66992,0.999297834755771,5.877472e-39,60.002,-11.96571,2.34060872942307,15.03283,1.02352379084967,0.005416861,60.00377,34.0245,9.20974784936594,31.251,1.01947043478261,0.007146215,60.00371,-156.7552,1.76157330181474,28.06949,1.01735536231884,0.002619429,60.00368,25.37657,5.57078682844371,24.1218,1.03321275362319,0.01,60.003,-8.962486,2.16273952162979,15.14368,1.02286732026144,0.01,60.001,-74.29135,0.775927255786667,111.8203,1.03576434782609
2.467,0.005950984,60.00462,36.07942,5.63320529765233,40.1818,1.03928,-0.02693177,60.00385,-168.0883,0.0275854387049209,19.71003,0.999297834755771,5.877472e-39,60.002,-11.96571,2.34060872942307,15.09021,1.0239645751634,0.005213418,60.00398,34.09472,9.22129266081871,31.29275,1.01953507246377,0.006993595,60.00399,-156.7094,1.76412606757697,28.11531,1.01742434782609,0.007578526,60.00296,25.43388,5.57078742600124,24.16763,1.03321275362319,5.877472e-39,60.003,-8.962486,2.16273952162979,15.20107,1.02331006535948,0.01,60.001,-74.29135,0.775927255786667,111.8392,1.03590086956522
2.5,5.877472e-39,60.00462,36.14817,5.63703444629567,40.22764,1.03928,-0.003585806,60.00353,-167.206,0.0275854387049209,19.75586,0.999297834755771,5.877472e-39,60.001,-11.96571,2.34060872942307,15.11904,1.02301294117647,5.877472e-39,60.00399,34.15784,9.23054882693689,31.33604,1.01950666666667,5.877472e-39,60.00401,-156.7037,1.77178496242118,28.16114,1.01742434782609,0.002772007,60.00301,25.47399,5.57078742600124,24.20774,1.03321304347826,5.877472e-39,60.002,-8.962486,2.16273952162979,15.21764,1.02257830065359,5.877472e-39,60.001,-74.29135,0.775927255786667,111.858,1.03603768115942
