Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m,P009.df,P009.f,P009.ip_a,P009.ip_m,P009.vp_a,P009.vp_m
1.3,5.877472e-39,59.991,-150.1415,2.24776114129388,-150.6529,1.0653914,5.877472e-39,59.991,-156.0494,4.95042550861143,-152.431,1.0521972,5.877472e-39,59.991,11.30613,1.66742452783687,-154.4537,1.02393043478261,5.877472e-39,59.991,-159.8448,2.59679362773031,-154.9669,1.0428882,5.877472e-39,59.991,-10.60129,1.02337096132182,-153.2202,1.0548472,5.877472e-39,59.991,-137.73,5.19697341478942,-146.026,1.066991,5.877472e-39,59.991,-162.9887,4.04967075408443,-150.8722,1.0648938,5.877472e-39,59.991,32.3053,8.75878711739044,-152.7245,1.01243260869565,-0.01,59.991,36.762,8.54727149764126,-152.5595,1.0457404
1.333,5.877472e-39,59.991,-150.1415,2.24776114129388,-150.7605,1.065347,5.877472e-39,59.991,-156.1064,4.95653185373352,-152.54,1.052215,5.877472e-39,59.991,11.1401,1.66906820941223,-154.5634,1.02388565217391,5.877472e-39,59.991,-159.8239,2.60226257815521,-155.0774,1.0428572,5.877472e-39,59.991,-10.60129,1.02337096132182,-153.3291,1.0548238,-0.01,59.991,-137.8027,5.20122126939498,-146.1374,1.0669872,5.877472e-39,59.991,-163.0652,4.0509221607929,-150.9836,1.0648582,5.877472e-39,59.991,32.1872,8.76318912451788,-152.8299,1.01245347826087,5.877472e-39,59.991,36.66058,8.54921659069816,-152.6654,1.0457596
1.367,5.877472e-39,59.991,-150.1415,2.24776114129388,-150.8682,1.0652376,0.01,59.991,-156.2339,4.95772523673993,-152.6456,1.0520958,5.877472e-39,59.991,11.01059,1.66856227737134,-154.6689,1.02379826086957,0.01,59.991,-160.086,2.5987144720759,-155.1845,1.0427552,5.877472e-39,59.991,-10.89351,1.02298298194093,-153.4382,1.0547354,0.01,59.991,-137.9949,5.20315683617244,-146.2446,1.0668542,0.01,59.991,-163.1595,4.04677563115958,-151.0876,1.0647552,5.877472e-39,59.991,32.07043,8.76252782751955,-152.9357,1.01234086956522,5.877472e-39,59.991,36.53176,8.55444305401,-152.7754,1.045648
1.4,-0.01,59.991,-150.1415,2.24776114129388,-150.9796,1.065202,5.877472e-39,59.991,-156.3614,4.95894200243225,-152.7549,1.0519834,-0.01,59.991,10.88101,1.66806471113585,-154.7809,1.02376347826087,5.877472e-39,59.991,-160.0646,2.60417909237378,-155.2912,1.0427254,5.877472e-39,59.991,-11.34157,1.02506230893541,-153.5473,1.0546506,5.877472e-39,59.991,-138.1145,5.2008601368016,-146.3523,1.066863,5.877472e-39,59.991,-163.3125,4.04931741571968,-151.1991,1.0646586,5.877472e-39,59.991,31.96861,8.76964274582688,-153.0454,1.0122347826087,5.877472e-39,59.991,36.45232,8.56054073887805,-152.8854,1.04554
1.433,5.877472e-39,59.991,-150.4234,2.25336605770717,-151.0873,1.0651002,5.877472e-39,59.991,-156.4961,4.95467076514078,-152.8641,1.0519434,5.877472e-39,59.991,10.75135,1.66757590907745,-154.8908,1.02369,5.877472e-39,59.991,-160.3049,2.60614237196416,-155.4017,1.0427058,5.877472e-39,59.991,-11.34157,1.02506230893541,-153.6563,1.0546386,5.877472e-39,59.991,-138.2467,5.20401853144921,-146.4597,1.0668062,5.877472e-39,59.991,-163.4071,4.04520033095009,-151.3069,1.0645644,5.877472e-39,59.991,31.85192,8.76904518829827,-153.155,1.01220173913043,5.877472e-39,59.991,36.32925,8.55848133046785,-152.9915,1.0455012
1.467,5.877472e-39,59.991,-150.4234,2.25336605770717,-151.1986,1.0651414,5.877472e-39,59.991,-156.4961,4.95467076514078,-152.9731,1.0519766,5.877472e-39,59.991,10.62161,1.66709547282445,-155.0028,1.02366347826087,5.877472e-39,59.991,-160.3049,2.60614237196416,-155.5088,1.0426146,5.877472e-39,59.991,-11.47855,1.02228669751628,-153.769,1.0546348,5.877472e-39,59.991,-138.3065,5.20289096637348,-146.5711,1.0668182,5.877472e-39,59.991,-163.4835,4.04648984277633,-151.4183,1.0646136,0.01,59.991,31.73419,8.77359060923257,-153.2606,1.01216782608696,5.877472e-39,59.991,36.20078,8.56381864503137,-153.1014,1.0454698
1.5,5.877472e-39,59.991,-150.5645,2.25341368910438,-151.31,1.0651176,5.877472e-39,59.991,-156.6874,4.95658208320693,-153.0823,1.0519444,5.877472e-39,59.991,10.49181,1.66662340237684,-155.1145,1.02368043478261,5.877472e-39,59.991,-160.5671,2.60269385880629,-155.619,1.0426712,5.877472e-39,59.991,-11.61627,1.01951801430038,-153.8779,1.0546308,-0.01,59.991,-138.4862,5.19954204613704,-146.6823,1.0667652,5.877472e-39,59.991,-163.5784,4.04239267659102,-151.5297,1.064598,5.877472e-39,59.991,31.63419,8.77314044922769,-153.3699,1.01221086956522,5.877472e-39,59.991,36.12429,8.56630500396564,-153.2111,1.0455112
1.533,5.877472e-39,59.991,-150.7039,2.2590246676955,-151.4139,1.0650948,0.01,59.991,-156.7511,4.95723073623437,-153.1915,1.0519162,0.01,59.991,10.36192,1.66616009610633,-155.2221,1.02365391304348,5.877472e-39,59.991,-160.5671,2.60269385880629,-155.7298,1.0425946,5.877472e-39,59.991,-12.04922,1.01647220295528,-153.9871,1.0545614,0.01,59.991,-138.6061,5.19733801148441,-146.7897,1.0667204,0.01,59.991,-163.7312,4.04501326946288,-151.6375,1.0645154,5.877472e-39,59.991,31.51708,8.77520003084297,-153.4794,1.01218869565217,5.877472e-39,59.991,36.02325,8.56841810595087,-153.3172,1.0454832
1.567,5.877472e-39,59.991,-150.8425,2.26464863666767,-151.5253,1.0650788,5.877472e-39,59.991,-156.8861,4.95303830725465,-153.3007,1.0518916,5.877472e-39,59.991,10.23197,1.6657055540129,-155.3363,1.02364260869565,5.877472e-39,59.991,-160.6872,2.60371750083357,-155.8366,1.0425832,5.877472e-39,59.991,-12.34386,1.01621585943575,-154.0998,1.0545698,5.877472e-39,59.991,-138.6661,5.19624422139943,-146.9011,1.0667442,5.877472e-39,59.991,-163.8263,4.0409446821159,-151.7453,1.0645054,5.877472e-39,59.991,31.40003,8.77729546590997,-153.589,1.01217,5.877472e-39,59.991,35.89766,8.57017700354596,-153.4273,1.0453944
1.6,-0.03,59.99,-150.8446,2.25910001190563,-151.6478,1.0650728,-0.01,59.991,-157.0136,4.95438151265592,-153.4174,1.0518792,-0.02,59.99,10.15703,1.66468094203717,-155.4549,1.02364304347826,-0.02,59.991,-160.8071,2.60475240119109,-155.9546,1.042597,-0.02,59.99,-12.48476,1.01348441531222,-154.2199,1.0545924,-0.01,59.991,-138.738,5.20059946315506,-147.016,1.0666994,-0.02,59.99,-163.979,4.04361204035955,-151.864,1.064575,-0.01,59.991,31.31596,8.78209982844,-153.7063,1.01216391304348,-0.01,59.991,35.79922,8.56866925331797,-153.5483,1.0454598
1.633,5.877472e-39,59.99,-150.9829,2.26473697125886,-151.7592,1.0650654,5.877472e-39,59.99,-157.1409,4.95574896676849,-153.5342,1.0518712,5.877472e-39,59.99,10.02691,1.66423954620937,-155.5714,1.02364391304348,5.877472e-39,59.99,-160.8071,2.60475240119109,-156.0727,1.0426154,5.877472e-39,59.99,-12.78035,1.01326877498668,-154.3363,1.0546142,5.877472e-39,59.991,-138.9298,5.20281995229037,-147.1311,1.0667282,5.877472e-39,59.99,-164.0553,4.04495611178623,-151.9793,1.0645088,5.877472e-39,59.99,31.18307,8.77910008964637,-153.8237,1.01216217391304,5.877472e-39,59.99,35.69583,8.57455043183507,-153.6619,1.0454522
1.667,5.877472e-39,59.991,-151.1206,2.27038865304396,-151.8707,1.0649932,0.01,59.991,-157.2126,4.95093559757426,-153.6474,1.0517942,0.01,59.99,9.896713,1.66380691455865,-155.6857,1.0236052173913,0.01,59.991,-161.1901,2.60248168258237,-156.1836,1.0425544,0.01,59.99,-12.92282,1.01055551739662,-154.4496,1.0544976,0.01,59.991,-139.0498,5.2006999221019,-147.2423,1.0666954,5.877472e-39,59.991,-164.2077,4.04766590527467,-152.0907,1.0645134,0.02,59.991,31.0825,8.78390445217641,-153.9335,1.01208652173913,0.01,59.991,35.5728,8.57273351053793,-153.7758,1.04538
1.7,-0.01,59.991,-151.2606,2.27050383442266,-151.9858,1.064996,5.877472e-39,59.99,-157.3401,4.95234202283001,-153.7603,1.0517902,5.877472e-39,59.99,9.801231,1.66119758001705,-155.8022,1.02361434782609,5.877472e-39,59.991,-161.1901,2.60248168258237,-156.2983,1.0425052,5.877472e-39,59.99,-13.36342,1.00768637523388,-154.566,1.0545282,5.877472e-39,59.991,-139.1699,5.19860327459934,-147.3537,1.0667358,5.877472e-39,59.991,-164.2839,4.04903162733644,-152.2023,1.0644528,5.877472e-39,59.991,30.98288,8.78107601320765,-154.047,1.01208782608696,-0.01,59.991,35.44971,8.57095642640937,-153.8895,1.0453806
1.733,0.01,59.991,-151.2544,2.28160108394675,-152.0935,1.0649982,0.01,59.991,-157.531,4.95449582800922,-153.8733,1.0517904,5.877472e-39,59.991,9.615707,1.66137206681541,-155.9144,1.02357956521739,5.877472e-39,59.991,-161.3099,2.6035642143371,-156.4093,1.0424522,0.01,59.991,-13.36342,1.00768637523388,-154.6752,1.054483,0.01,59.991,-139.2787,5.19107578178965,-147.4612,1.0667142,0.01,59.991,-164.436,4.05178472209507,-152.3138,1.0644656,5.877472e-39,59.991,30.86629,8.78078520187705,-154.1568,1.01201956521739,5.877472e-39,59.991,35.35352,8.56587978549238,-153.9997,1.0453118
1.767,-0.01,59.991,-151.3938,2.28172925570651,-152.2124,1.0649434,-0.01,59.99,-157.5947,4.95522675345001,-153.994,1.0517354,-0.01,59.99,9.485184,1.66096652443932,-156.033,1.02360130434783,-0.02,59.99,-161.4297,2.60465800442208,-156.5273,1.0424876,-0.01,59.99,-13.66086,1.00755040924549,-154.7991,1.0545336,-0.01,59.991,-139.3616,5.20095453357062,-147.5798,1.0666876,-0.01,59.991,-164.5119,4.05317209479193,-152.4328,1.0644192,-0.02,59.99,30.74969,8.78053422771504,-154.2784,1.01197086956522,-0.01,59.99,35.23029,8.56417371544693,-154.1209,1.0453304
1.8,-0.01,59.99,-151.6724,2.28202630242001,-152.3313,1.064962,5.877472e-39,59.99,-157.7305,4.95120666352564,-154.1145,1.051754,-0.01,59.99,9.37529,1.6621628346116,-156.1566,1.02355695652174,5.877472e-39,59.99,-161.6688,2.60688109163359,-156.6496,1.0424668,-0.01,59.99,-13.8065,1.00487698882401,-154.9196,1.0545142,5.877472e-39,59.99,-139.553,5.20336468226935,-147.6947,1.0666684,5.877472e-39,59.99,-164.6637,4.05596762479535,-152.5479,1.0644432,5.877472e-39,59.99,30.64936,8.78545411803394,-154.396,1.01192086956522,-0.01,59.99,35.12946,8.56652237634199,-154.2424,1.045285
1.833,0.01,59.99,-151.5257,2.29296680134602,-152.4464,1.0649822,5.877472e-39,59.99,-157.7941,4.95195577549992,-154.2313,1.0517718,5.877472e-39,59.99,9.244774,1.66177322710295,-156.2777,1.02355217391304,5.877472e-39,59.99,-161.5737,2.60032614535235,-156.7681,1.0424426,0.01,59.99,-13.95837,1.00744215607001,-155.04,1.0544998,5.877472e-39,59.99,-139.6131,5.20236095882636,-147.8096,1.0666534,5.877472e-39,59.99,-164.7396,4.0573757821019,-152.667,1.0644058,0.01,59.99,30.53281,8.7852708670585,-154.5173,1.01194956521739,0.01,59.99,35.03085,8.56521207990606,-154.3598,1.0453078
1.867,5.877472e-39,59.99,-151.8029,2.29328896279623,-152.5652,1.0650098,5.877472e-39,59.99,-157.9938,4.94874541932809,-154.348,1.0517942,0.01,59.99,9.093254,1.6598020840019,-156.3936,1.02366173913043,0.01,59.99,-161.8131,2.60257607935138,-156.8857,1.0425598,5.877472e-39,59.99,-14.10483,1.00478172602959,-155.1564,1.0545524,5.877472e-39,59.99,-139.7552,5.2112940108664,-147.921,1.0667142,5.877472e-39,59.99,-164.8154,4.05879173363709,-152.7819,1.0645074,5.877472e-39,59.99,30.43279,8.7876929669078,-154.6304,1.01204,0.01,59.99,34.86031,8.5592927962712,-154.477,1.0454038
1.9,5.877472e-39,59.99,-151.7986,2.29883672153287,-152.6765,1.0650356,5.877472e-39,59.99,-158.0574,4.94951964603907,-154.4647,1.0518208,5.877472e-39,59.99,8.983566,1.66101990624521,-156.5103,1.02365739130435,5.877472e-39,59.99,-161.8131,2.60257607935138,-156.9962,1.0425962,5.877472e-39,59.99,-14.40007,0.999481650558428,-155.2731,1.0545408,5.877472e-39,59.991,-139.8753,5.20933073127602,-148.0359,1.0667078,5.877472e-39,59.99,-164.8911,4.0602146133755,-152.8973,1.0644756,5.877472e-39,59.99,30.29971,8.78500794174591,-154.7478,1.01207173913043,5.877472e-39,59.99,34.7369,8.55774520887463,-154.5907,1.04543
1.933,5.877472e-39,59.99,-151.9321,2.3045646135535,-152.7955,1.0650032,5.877472e-39,59.99,-158.1938,4.94559481890912,-154.5814,1.051852,5.877472e-39,59.99,8.886498,1.65845518933241,-156.6294,1.02362173913043,5.877472e-39,59.99,-161.9327,2.60371836685897,-157.1147,1.042585,5.877472e-39,59.99,-14.70003,0.999440081339046,-155.3899,1.0545334,5.877472e-39,59.991,-140.0557,5.20643041219874,-148.1508,1.0667054,5.877472e-39,59.99,-165.0627,4.05772132623801,-153.0126,1.064448,5.877472e-39,59.99,30.19982,8.78494420227619,-154.8654,1.01203913043478,5.877472e-39,59.99,34.63813,8.55653537138555,-154.7084,1.045397
1.967,-0.01,59.99,-152.065,2.31030462992978,-152.9143,1.065044,-0.01,59.99,-158.3303,4.94169770459209,-154.7019,1.051893,-0.01,59.99,8.755585,1.6580978499303,-156.7546,1.02368391304348,-0.01,59.99,-162.0521,2.60487104667141,-157.2327,1.0426466,-0.02,59.99,-14.70003,0.999440081339046,-155.5137,1.0546124,-0.01,59.99,-140.1263,5.21094240455246,-148.2695,1.0667054,-0.01,59.99,-165.1179,4.06452482181014,-153.1351,1.0645012,-0.01,59.99,30.08328,8.78234681888516,-154.9866,1.0120852173913,5.877472e-39,59.99,34.51269,8.55874806629222,-154.8296,1.045443
2,5.877472e-39,59.99,-152.2026,2.31051161000129,-153.0368,1.0650934,5.877472e-39,59.99,-158.4576,4.94331803812257,-154.826,1.0519448,5.877472e-39,59.99,8.646034,1.65933439564284,-156.8774,1.02378565217391,5.877472e-39,59.99,-162.2907,2.60721104731243,-157.3544,1.0427216,5.877472e-39,59.99,-14.84963,0.996813426289368,-155.6375,1.054696,5.877472e-39,59.99,-140.1969,5.21546219113481,-148.3845,1.0667808,5.877472e-39,59.99,-165.2688,4.06743380114145,-153.2538,1.0646242,5.877472e-39,59.99,29.9667,8.78489241395704,-155.1075,1.01220434782609,5.877472e-39,59.99,34.39111,8.55362379397802,-154.9542,1.0455684
2.033,0.01,59.99,-152.4836,2.30541938062704,-153.1516,1.0652088,0.01,59.99,-158.5848,4.94496262036436,-154.9427,1.0519894,0.01,59.99,8.624611,1.65774927470528,-156.9984,1.02380826086957,5.877472e-39,59.99,-162.2907,2.60721104731243,-157.4729,1.0427238,0.01,59.99,-14.84883,0.991580900799703,-155.758,1.0547094,0.01,59.99,-140.3273,5.21905533053511,-148.4994,1.0667918,5.877472e-39,59.99,-165.4196,4.07037135931109,-153.3726,1.0646828,5.877472e-39,59.99,29.8334,8.77982114239756,-155.2287,1.01225956521739,0.01,59.99,34.29039,8.55619242532565,-155.0719,1.045549
2.067,5.877472e-39,59.99,-152.6088,2.31675565316257,-153.2739,1.0653364,5.877472e-39,59.99,-158.712,4.94663231734286,-155.0666,1.0521192,-0.01,59.99,8.548355,1.65678641034084,-157.1212,1.02391913043478,5.877472e-39,59.99,-162.4361,2.60297791513874,-157.5947,1.0428082,5.877472e-39,59.99,-15.15117,0.991580900799703,-155.8817,1.0548028,-0.01,59.99,-140.4576,5.22267445069753,-148.6218,1.0668724,-0.01,59.99,-165.591,4.06799065547608,-153.4951,1.0647504,-0.01,59.99,29.73335,8.77732733564482,-155.3499,1.01231956521739,-0.01,59.99,34.14212,8.55455996743951,-155.1927,1.045678
2.1,5.877472e-39,59.99,-152.7459,2.31701459475831,-153.3965,1.0653312,5.877472e-39,59.99,-158.7853,4.94199042117857,-155.1873,1.0521104,5.877472e-39,59.99,8.417236,1.65645137975314,-157.2422,1.02395086956522,5.877472e-39,59.99,-162.5553,2.60417909237378,-157.7169,1.0428288,5.877472e-39,59.99,-15.30315,0.988975030359715,-156.0022,1.0548256,5.877472e-39,59.99,-140.5177,5.22175646376952,-148.7441,1.0668892,5.877472e-39,59.99,-165.6663,4.06948628134842,-153.6138,1.0648184,5.877472e-39,59.99,29.60003,8.77744286343369,-155.4749,1.01239,5.877472e-39,59.99,34.04324,8.5535042824723,-155.3142,1.045674
2.133,5.877472e-39,59.99,-152.883,2.3172873927605,-153.5189,1.0653996,-0.01,59.99,-158.9124,4.94369822327483,-155.3114,1.0521812,5.877472e-39,59.99,8.307831,1.65770664893491,-157.3657,1.02395304347826,5.877472e-39,59.99,-162.6744,2.60539152793908,-157.8391,1.0428542,5.877472e-39,59.99,-15.45352,0.991608613612624,-156.1263,1.0548602,5.877472e-39,59.99,-140.5777,5.22084540504474,-148.8627,1.0669122,5.877472e-39,59.99,-165.7415,4.07098796939858,-153.7366,1.0648266,5.877472e-39,59.99,29.48338,8.77758627724056,-155.5965,1.01239043478261,5.877472e-39,59.99,33.89487,8.55196795340599,-155.4391,1.0457498
2.167,-0.01,59.99,-153.1646,2.31233026334924,-153.6418,1.0653352,5.877472e-39,59.99,-159.0395,4.945429408057,-155.4362,1.0521198,5.877472e-39,59.99,8.176735,1.65738755321463,-157.4892,1.02395956521739,5.877472e-39,59.99,-162.7282,2.59456274629016,-157.9656,1.0428256,5.877472e-39,59.99,-15.30156,0.994207555849381,-156.2508,1.0548314,-0.02,59.99,-140.7078,5.22451735275678,-148.9886,1.066868,-0.01,59.99,-165.8918,4.07401386215941,-153.8593,1.0648398,5.877472e-39,59.99,29.34988,8.7752438517284,-155.7218,1.01240217391304,5.877472e-39,59.99,33.79594,8.55097462226785,-155.5609,1.0456868
2.2,5.877472e-39,59.99,-153.0273,2.31203061855953,-153.7682,1.0653492,5.877472e-39,59.99,-159.1664,4.94718570757587,-155.5644,1.0521384,5.877472e-39,59.99,8.100197,1.65644181883268,-157.6127,1.02397130434783,-0.01,59.989,-162.9397,2.60244011336299,-158.0958,1.0428116,5.877472e-39,59.99,-15.45114,0.996841139102289,-156.3754,1.0548074,5.877472e-39,59.99,-140.8784,5.216374115885,-149.1146,1.0668982,5.877472e-39,59.99,-166.0634,4.07173361727124,-153.9859,1.0647938,5.877472e-39,59.99,29.23299,8.77290939364996,-155.8515,1.01235739130435,-0.01,59.99,33.64748,8.54953355599595,-155.6899,1.0457106
2.233,5.877472e-39,59.99,-153.1646,2.31233026334924,-153.8911,1.0652946,5.877472e-39,59.99,-159.3037,4.94348951115252,-155.6855,1.0520802,5.877472e-39,59.99,7.958588,1.65993035968471,-157.7366,1.02394782608696,5.877472e-39,59.989,-163.0587,2.60368805596984,-158.218,1.0428516,5.877472e-39,59.99,-15.45114,0.996841139102289,-156.4999,1.0547884,5.877472e-39,59.99,-140.9482,5.22097790693152,-149.2405,1.0667956,5.877472e-39,59.99,-166.1384,4.07327254441377,-154.1126,1.064753,5.877472e-39,59.989,29.09936,8.77065460990867,-155.9769,1.01237869565217,5.877472e-39,59.99,33.54696,8.55229790908483,-155.8118,1.0456574
2.267,0.01,59.99,-153.3098,2.30710206798659,-154.014,1.065245,5.877472e-39,59.99,-159.494,4.946207964895,-155.81,1.0521022,0.01,59.99,7.827606,1.65963476789389,-157.8582,1.02392391304348,5.877472e-39,59.99,-163.1776,2.60494812293235,-158.345,1.04277,5.877472e-39,59.99,-15.59993,0.999481650558428,-156.6203,1.054835,-0.01,59.989,-141.1287,5.21838502687259,-149.3665,1.066836,5.877472e-39,59.99,-166.2134,4.07481839975952,-154.2356,1.0647122,0.01,59.99,28.96626,8.773550772064,-156.0989,1.01232956521739,5.877472e-39,59.99,33.39849,8.55095297163275,-155.937,1.0456846
2.3,5.877472e-39,59.99,-153.3178,2.30156123745318,-154.1406,1.0652054,5.877472e-39,59.99,-159.5574,4.94712681784842,-155.9349,1.052061,5.877472e-39,59.99,7.642235,1.65999409915443,-157.9798,1.0239047826087,5.877472e-39,59.99,-163.4151,2.6075011658227,-158.4678,1.0427514,5.877472e-39,59.99,-15.59993,0.999481650558428,-156.7416,1.0547492,5.877472e-39,59.99,-141.1983,5.22301653073202,-149.4924,1.0667438,5.877472e-39,59.99,-166.3851,4.07260743690366,-154.3586,1.0646764,-0.01,59.99,28.83188,8.76628845623295,-156.2247,1.01229217391304,5.877472e-39,59.99,33.27615,8.54618290370871,-156.0626,1.045648
2.333,5.877472e-39,59.99,-153.4474,2.30742942558922,-154.2635,1.0651658,5.877472e-39,59.99,-159.7475,4.94991801772481,-156.056,1.0520168,5.877472e-39,59.99,7.511208,1.65971922269127,-158.1017,1.02385043478261,5.877472e-39,59.99,-163.5623,2.60339880348497,-158.5906,1.0427378,5.877472e-39,59.99,-15.59682,1.00471331002269,-156.8661,1.054745,5.877472e-39,59.99,-141.3789,5.2204946647562,-149.6147,1.066726,5.877472e-39,59.99,-166.46,4.07417580890991,-154.4816,1.0646456,5.877472e-39,59.99,28.71548,8.76922047184,-156.3505,1.01225956521739,5.877472e-39,59.99,33.15094,8.54883986964752,-156.1849,1.0455406
2.367,5.877472e-39,59.99,-153.611,2.29115247812509,-154.3899,1.0652054,5.877472e-39,59.99,-159.8108,4.95086111938953,-156.1805,1.0520538,5.877472e-39,59.99,7.456939,1.66037095876914,-158.2231,1.02388,5.877472e-39,59.99,-163.5623,2.60339880348497,-158.7171,1.0427392,5.877472e-39,59.99,-15.74406,1.00736074968206,-156.987,1.0547374,5.877472e-39,59.99,-141.5596,5.21802476030461,-149.7406,1.0667128,5.877472e-39,59.99,-166.6319,4.07201680757828,-154.608,1.0646938,5.877472e-39,59.99,28.58167,8.767152922791,-156.4759,1.01230043478261,5.877472e-39,59.99,33.02582,8.55153753878031,-156.3101,1.0455826
2.4,0.01,59.99,-153.6022,2.2966915766077,-154.5054,1.0651646,5.877472e-39,59.99,-159.9373,4.95276464322705,-156.3016,1.0520194,5.877472e-39,59.99,7.348534,1.66167921138511,-158.3425,1.02386869565217,5.877472e-39,59.99,-163.6809,2.60470563581929,-158.8398,1.0427352,0.01,59.99,-15.74406,1.00736074968206,-157.1078,1.0547342,0.01,59.99,-141.6802,5.21640702485034,-149.8629,1.066774,5.877472e-39,59.99,-166.7067,4.07360942829584,-154.7273,1.0646672,0.01,59.99,28.44778,8.76512919462744,-156.594,1.01226173913043,0.01,59.99,32.90202,8.55058144673453,-156.4283,1.0455456
2.433,5.877472e-39,59.99,-153.7495,2.29150928059145,-154.6284,1.0651396,0.01,59.99,-160.0638,4.95469241577588,-156.4228,1.0519898,5.877472e-39,59.99,7.163498,1.66208355864614,-158.4622,1.02382260869565,0.01,59.99,-163.9179,2.60735307547865,-158.9594,1.0426572,5.877472e-39,59.99,-15.74022,1.01259240914632,-157.2249,1.0547272,5.877472e-39,59.99,-141.7318,5.21011448426644,-149.9852,1.0667708,5.877472e-39,59.99,-166.804,4.06989504533901,-154.8506,1.0645822,5.877472e-39,59.99,28.33053,8.76307758044587,-156.716,1.01223565217391,5.877472e-39,59.99,32.777,8.55336052225527,-156.5502,1.0455208
2.467,5.877472e-39,59.99,-153.8973,2.28634170700707,-154.7476,1.0651138,0.01,59.99,-160.1382,4.95020120803185,-156.5364,1.0519492,5.877472e-39,59.99,7.055443,1.66340734775786,-158.5773,1.02380869565217,0.01,59.99,-163.9473,2.60196639746712,-159.0747,1.0426408,5.877472e-39,59.99,-16.03624,1.01267381553428,-157.3421,1.0547248,0.01,59.99,-141.8613,5.21402372293913,-150.1037,1.0667726,5.877472e-39,59.99,-166.9535,4.07311752586649,-154.9662,1.064559,5.877472e-39,59.99,28.19758,8.76624861906437,-156.8341,1.01220565217391,5.877472e-39,59.99,32.65322,8.55248410454664,-156.6679,1.0455614
